,北京,上海,福州,廈門
2019-07-25-23,43.0,62.0,40.0,24.0
2019-07-26-00,30.0,63.0,48.0,24.0
2019-07-26-01,28.0,56.0,50.0,23.0
2019-07-26-02,26.0,59.0,48.0,26.0
2019-07-26-03,26.0,54.0,49.0,30.0
2019-07-26-04,30.0,51.0,46.0,31.0
2019-07-26-05,28.0,51.0,47.0,34.0
2019-07-26-06,31.0,51.0,48.0,35.0
2019-07-26-07,31.0,60.0,48.0,36.0
2019-07-26-08,36.0,61.0,46.0,39.0
2019-07-26-09,41.0,51.0,49.0,44.0
2019-07-26-10,60.0,50.0,51.0,44.0
2019-07-26-11,64.0,48.0,52.0,37.0
2019-07-26-12,73.0,50.0,49.0,42.0
2019-07-26-13,81.0,51.0,54.0,37.0
2019-07-26-14,84.0,63.0,57.0,34.0
2019-07-26-15,79.0,76.0,61.0,34.0
2019-07-26-16,68.0,48.0,60.0,39.0
2019-07-26-17,80.0,42.0,40.0,38.0
2019-07-26-18,103.0,59.0,33.0,26.0
2019-07-26-19,113.0,67.0,27.0,23.0
2019-07-26-20,115.0,80.0,31.0,27.0
2019-07-26-21,116.0,89.0,41.0,27.0
2019-07-26-22,116.0,76.0,47.0,31.0
2019-07-26-23,116.0,74.0,50.0,34.0
2019-07-27-00,124.0,50.0,53.0,37.0
2019-07-27-01,128.0,28.0,60.0,41.0
2019-07-27-02,118.0,39.0,61.0,38.0
2019-07-27-03,111.0,39.0,58.0,43.0
2019-07-27-04,109.0,41.0,52.0,45.0
2019-07-27-05,118.0,45.0,51.0,51.0
2019-07-27-06,110.0,53.0,52.0,55.0
2019-07-27-07,108.0,58.0,57.0,55.0
2019-07-27-08,121.0,61.0,66.0,56.0
2019-07-27-09,123.0,58.0,72.0,56.0
2019-07-27-10,107.0,60.0,68.0,64.0
2019-07-27-11,84.0,54.0,71.0,60.0
2019-07-27-12,51.0,63.0,68.0,54.0
2019-07-27-13,46.0,78.0,65.0,44.0
2019-07-27-14,47.0,70.0,53.0,45.0
2019-07-27-15,64.0,41.0,46.0,43.0
2019-07-27-16,71.0,30.0,30.0,33.0
2019-07-27-17,67.0,38.0,21.0,28.0
2019-07-27-18,70.0,31.0,10.0,23.0
2019-07-27-19,72.0,46.0,12.0,20.0
2019-07-27-20,43.0,51.0,20.0,13.0
2019-07-27-21,57.0,66.0,21.0,18.0
2019-07-27-22,75.0,41.0,28.0,25.0
2019-07-27-23,91.0,28.0,28.0,19.0
2019-07-28-00,78.0,24.0,26.0,15.0
2019-07-28-01,64.0,24.0,31.0,14.0
2019-07-28-02,59.0,36.0,30.0,18.0
2019-07-28-03,52.0,44.0,32.0,26.0
2019-07-28-04,51.0,38.0,37.0,30.0
2019-07-28-05,45.0,31.0,40.0,29.0
2019-07-28-06,52.0,29.0,34.0,31.0
2019-07-28-07,60.0,35.0,31.0,34.0
2019-07-28-08,71.0,31.0,36.0,39.0
2019-07-28-09,80.0,30.0,45.0,35.0
2019-07-28-10,81.0,30.0,44.0,37.0
2019-07-28-11,75.0,31.0,36.0,39.0
2019-07-28-12,70.0,30.0,29.0,32.0
2019-07-28-13,63.0,37.0,28.0,23.0
2019-07-28-14,55.0,40.0,37.0,16.0
2019-07-28-15,62.0,42.0,37.0,18.0
2019-07-28-16,73.0,41.0,38.0,11.0
2019-07-28-17,78.0,42.0,34.0,15.0
2019-07-28-18,76.0,43.0,40.0,17.0
2019-07-28-19,85.0,40.0,41.0,16.0
2019-07-28-20,69.0,36.0,38.0,14.0
2019-07-28-21,32.0,30.0,38.0,13.0
2019-07-28-22,17.0,28.0,37.0,15.0
2019-07-28-23,23.0,18.0,36.0,14.0
2019-07-29-00,9.0,12.0,37.0,12.0
2019-07-29-01,10.0,9.0,34.0,14.0
2019-07-29-02,15.0,13.0,32.0,11.0
2019-07-29-03,17.0,13.0,38.0,16.0
2019-07-29-04,6.0,15.0,41.0,16.0
2019-07-29-05,11.0,17.0,47.0,14.0
2019-07-29-06,17.0,18.0,47.0,18.0
2019-07-29-07,15.0,23.0,47.0,22.0
2019-07-29-08,24.0,24.0,41.0,29.0
2019-07-29-09,14.0,24.0,36.0,30.0
2019-07-29-10,16.0,28.0,39.0,31.0
2019-07-29-11,20.0,34.0,39.0,25.0
2019-07-29-12,11.0,37.0,30.0,24.0
2019-07-29-13,22.0,40.0,21.0,19.0
2019-07-29-14,11.0,42.0,23.0,21.0
2019-07-29-15,6.0,41.0,41.0,29.0
2019-07-29-16,7.0,44.0,49.0,27.0
2019-07-29-17,6.0,49.0,35.0,21.0
2019-07-29-18,1.0,45.0,31.0,19.0
2019-07-29-19,8.0,39.0,23.0,16.0
2019-07-29-20,11.0,37.0,25.0,19.0
2019-07-29-21,15.0,37.0,26.0,19.0
2019-07-29-22,20.0,30.0,26.0,18.0
2019-07-29-23,21.0,23.0,27.0,15.0
2019-07-30-00,20.0,18.0,29.0,20.0
2019-07-30-01,20.0,17.0,34.0,25.0
2019-07-30-02,14.0,18.0,40.0,20.0
2019-07-30-03,14.0,16.0,40.0,25.0
2019-07-30-04,13.0,13.0,51.0,31.0
2019-07-30-05,17.0,11.0,43.0,34.0
2019-07-30-06,21.0,13.0,38.0,36.0
2019-07-30-07,28.0,16.0,35.0,37.0
2019-07-30-08,30.0,20.0,50.0,40.0
2019-07-30-09,29.0,24.0,51.0,39.0
2019-07-30-10,38.0,30.0,51.0,42.0
2019-07-30-11,37.0,36.0,38.0,33.0
2019-07-30-12,39.0,40.0,19.0,18.0
2019-07-30-13,39.0,41.0,11.0,18.0
2019-07-30-14,27.0,44.0,30.0,11.0
2019-07-30-15,27.0,43.0,37.0,13.0
2019-07-30-16,45.0,51.0,34.0,16.0
2019-07-30-17,60.0,52.0,24.0,21.0
2019-07-30-18,54.0,42.0,17.0,24.0
2019-07-30-19,53.0,43.0,23.0,26.0
2019-07-30-20,48.0,46.0,26.0,30.0
2019-07-30-21,44.0,41.0,32.0,29.0
2019-07-30-22,38.0,34.0,28.0,31.0
2019-07-30-23,37.0,27.0,25.0,29.0
2019-07-31-00,34.0,19.0,19.0,34.0
2019-07-31-01,33.0,11.0,14.0,29.0
2019-07-31-02,36.0,12.0,9.0,30.0
2019-07-31-03,38.0,14.0,14.0,31.0
2019-07-31-04,38.0,16.0,14.0,37.0
2019-07-31-05,38.0,15.0,12.0,39.0
2019-07-31-06,38.0,17.0,9.0,43.0
2019-07-31-07,42.0,23.0,15.0,48.0
2019-07-31-08,48.0,22.0,15.0,50.0
2019-07-31-09,49.0,20.0,17.0,52.0
2019-07-31-10,38.0,24.0,25.0,59.0
2019-07-31-11,35.0,29.0,30.0,56.0
2019-07-31-12,27.0,31.0,28.0,43.0
2019-07-31-13,28.0,36.0,24.0,34.0
2019-07-31-14,26.0,39.0,20.0,34.0
2019-07-31-15,25.0,31.0,15.0,33.0
2019-07-31-16,38.0,34.0,5.0,31.0
2019-07-31-17,48.0,35.0,12.0,29.0
2019-07-31-18,53.0,34.0,9.0,25.0
2019-07-31-19,53.0,37.0,14.0,29.0
2019-07-31-20,59.0,35.0,21.0,28.0
2019-07-31-21,64.0,31.0,20.0,25.0
2019-07-31-22,64.0,21.0,13.0,23.0
2019-07-31-23,63.0,13.0,12.0,17.0
2019-08-01-00,62.0,14.0,18.0,13.0
2019-08-01-01,59.0,16.0,10.0,16.0
2019-08-01-02,62.0,14.0,4.0,13.0
2019-08-01-03,33.0,14.0,10.0,20.0
2019-08-01-04,43.0,15.0,11.0,18.0
2019-08-01-05,60.0,17.0,8.0,19.0
2019-08-01-06,70.0,20.0,14.0,14.0
2019-08-01-07,65.0,21.0,20.0,14.0
2019-08-01-08,63.0,19.0,23.0,16.0
2019-08-01-09,65.0,22.0,31.0,17.0
2019-08-01-10,54.0,22.0,28.0,17.0
2019-08-01-11,53.0,21.0,22.0,12.0
2019-08-01-12,51.0,19.0,25.0,10.0
2019-08-01-13,47.0,21.0,24.0,10.0
2019-08-01-14,43.0,28.0,20.0,9.0
2019-08-01-15,40.0,31.0,18.0,16.0
2019-08-01-16,44.0,36.0,27.0,13.0
2019-08-01-17,43.0,39.0,22.0,15.0
2019-08-01-18,49.0,32.0,23.0,15.0
2019-08-01-19,49.0,33.0,24.0,21.0
2019-08-01-20,53.0,26.0,18.0,25.0
2019-08-01-21,69.0,30.0,22.0,21.0
2019-08-01-22,71.0,27.0,21.0,15.0
2019-08-01-23,70.0,23.0,16.0,14.0
2019-08-02-00,67.0,17.0,14.0,9.0
2019-08-02-01,75.0,13.0,12.0,13.0
2019-08-02-02,78.0,13.0,10.0,9.0
2019-08-02-03,69.0,14.0,11.0,14.0
2019-08-02-04,40.0,16.0,13.0,18.0
2019-08-02-05,23.0,19.0,11.0,13.0
2019-08-02-06,9.0,16.0,12.0,13.0
2019-08-02-07,27.0,22.0,12.0,15.0
2019-08-02-08,24.0,21.0,15.0,15.0
2019-08-02-09,21.0,25.0,17.0,15.0
2019-08-02-10,17.0,31.0,18.0,17.0
2019-08-02-11,26.0,26.0,14.0,18.0
2019-08-02-12,28.0,15.0,9.0,15.0
2019-08-02-13,27.0,21.0,9.0,11.0
2019-08-02-14,30.0,26.0,15.0,12.0
2019-08-02-15,22.0,23.0,8.0,16.0
2019-08-02-16,23.0,18.0,18.0,18.0
2019-08-02-17,30.0,29.0,13.0,28.0
2019-08-02-18,33.0,26.0,14.0,28.0
2019-08-02-19,39.0,25.0,20.0,26.0
2019-08-02-20,41.0,29.0,19.0,23.0
2019-08-02-21,50.0,25.0,21.0,24.0
2019-08-02-22,51.0,21.0,25.0,27.0
2019-08-02-23,49.0,21.0,20.0,34.0
2019-08-03-00,48.0,20.0,15.0,26.0
2019-08-03-01,38.0,23.0,14.0,19.0
2019-08-03-02,38.0,20.0,19.0,18.0
2019-08-03-03,38.0,21.0,21.0,17.0
2019-08-03-04,41.0,21.0,20.0,17.0
2019-08-03-05,42.0,21.0,20.0,21.0
2019-08-03-06,45.0,20.0,22.0,23.0
2019-08-03-07,48.0,29.0,22.0,18.0
2019-08-03-08,54.0,29.0,22.0,17.0
2019-08-03-09,61.0,31.0,19.0,16.0
2019-08-03-10,56.0,27.0,20.0,16.0
2019-08-03-11,45.0,26.0,26.0,23.0
2019-08-03-12,41.0,27.0,26.0,26.0
2019-08-03-13,43.0,21.0,24.0,28.0
2019-08-03-14,48.0,29.0,20.0,23.0
2019-08-03-15,46.0,33.0,23.0,21.0
2019-08-03-16,40.0,27.0,22.0,21.0
2019-08-03-17,37.0,26.0,27.0,26.0
2019-08-03-18,35.0,24.0,22.0,24.0
2019-08-03-19,36.0,25.0,20.0,21.0
2019-08-03-20,39.0,24.0,20.0,26.0
2019-08-03-21,48.0,23.0,23.0,27.0
2019-08-03-22,46.0,19.0,26.0,25.0
2019-08-03-23,44.0,19.0,24.0,31.0
2019-08-04-00,41.0,25.0,22.0,36.0
2019-08-04-01,45.0,19.0,28.0,27.0
2019-08-04-02,54.0,9.0,30.0,29.0
2019-08-04-03,46.0,7.0,32.0,27.0
2019-08-04-04,37.0,6.0,26.0,25.0
2019-08-04-05,38.0,5.0,24.0,31.0
2019-08-04-06,40.0,8.0,23.0,33.0
2019-08-04-07,47.0,16.0,29.0,35.0
2019-08-04-08,47.0,21.0,32.0,34.0
2019-08-04-09,48.0,19.0,30.0,32.0
2019-08-04-10,45.0,18.0,27.0,35.0
2019-08-04-11,49.0,24.0,26.0,37.0
2019-08-04-12,48.0,15.0,26.0,40.0
2019-08-04-13,41.0,11.0,27.0,35.0
2019-08-04-14,38.0,14.0,26.0,34.0
2019-08-04-15,45.0,15.0,24.0,38.0
2019-08-04-16,52.0,12.0,31.0,36.0
2019-08-04-17,50.0,10.0,24.0,31.0
2019-08-04-18,78.0,9.0,27.0,28.0
2019-08-04-19,60.0,14.0,20.0,27.0
2019-08-04-20,37.0,22.0,16.0,21.0
2019-08-04-21,34.0,19.0,16.0,19.0
2019-08-04-22,36.0,21.0,14.0,19.0
2019-08-04-23,31.0,24.0,12.0,21.0
2019-08-05-00,28.0,25.0,13.0,24.0
2019-08-05-01,24.0,22.0,12.0,23.0
2019-08-05-02,24.0,19.0,16.0,23.0
2019-08-05-03,19.0,18.0,13.0,25.0
2019-08-05-04,22.0,17.0,14.0,23.0
2019-08-05-05,15.0,18.0,13.0,24.0
2019-08-05-06,11.0,20.0,15.0,22.0
2019-08-05-07,8.0,23.0,16.0,19.0
2019-08-05-09,19.0,24.0,20.0,18.0
2019-08-05-10,19.0,23.0,20.0,20.0
2019-08-05-11,13.0,24.0,20.0,25.0
2019-08-05-12,15.0,22.0,25.0,27.0
2019-08-05-13,22.0,23.0,33.0,29.0
2019-08-05-15,35.0,23.0,25.0,30.0
2019-08-05-16,37.0,25.0,18.0,37.0
2019-08-05-17,43.0,28.0,16.0,37.0
2019-08-05-18,45.0,26.0,15.0,39.0
2019-08-05-19,53.0,22.0,20.0,36.0
2019-08-05-20,45.0,24.0,17.0,37.0
2019-08-05-21,45.0,30.0,14.0,36.0
2019-08-05-22,40.0,28.0,15.0,29.0
2019-08-05-23,40.0,27.0,11.0,26.0
2019-08-06-00,33.0,22.0,12.0,21.0
2019-08-06-01,40.0,18.0,14.0,16.0
2019-08-06-02,40.0,17.0,14.0,19.0
2019-08-06-03,38.0,16.0,13.0,17.0
2019-08-06-04,38.0,17.0,13.0,13.0
2019-08-06-05,39.0,17.0,14.0,11.0
2019-08-06-06,44.0,18.0,13.0,11.0
2019-08-06-07,44.0,19.0,15.0,14.0
2019-08-06-10,44.0,22.0,18.0,25.0
2019-08-06-11,43.0,25.0,19.0,28.0
2019-08-06-12,42.0,23.0,17.0,28.0
2019-08-06-13,39.0,25.0,12.0,32.0
2019-08-06-14,39.0,28.0,17.0,31.0
2019-08-06-15,41.0,32.0,22.0,26.0
2019-08-06-16,49.0,31.0,23.0,28.0
2019-08-06-17,50.0,30.0,28.0,28.0
2019-08-06-18,53.0,28.0,33.0,23.0
2019-08-06-19,57.0,27.0,34.0,27.0
2019-08-06-20,62.0,29.0,30.0,31.0
2019-08-06-21,71.0,36.0,31.0,27.0
2019-08-06-22,59.0,39.0,27.0,30.0
2019-08-06-23,44.0,40.0,24.0,33.0
2019-08-07-00,42.0,36.0,35.0,34.0
2019-08-07-01,17.0,36.0,34.0,32.0
2019-08-07-02,9.0,37.0,34.0,26.0
2019-08-07-03,6.0,35.0,38.0,24.0
2019-08-07-04,6.0,35.0,37.0,22.0
2019-08-07-05,6.0,36.0,38.0,20.0
2019-08-07-06,16.0,39.0,38.0,22.0
2019-08-07-07,16.0,40.0,37.0,24.0
2019-08-07-08,24.0,41.0,48.0,30.0
2019-08-07-10,21.0,36.0,45.0,35.0
2019-08-07-11,22.0,34.0,43.0,39.0
2019-08-07-12,20.0,33.0,41.0,42.0
2019-08-07-13,18.0,34.0,37.0,42.0
2019-08-07-14,15.0,35.0,31.0,42.0
2019-08-07-15,16.0,31.0,32.0,45.0
2019-08-07-16,22.0,36.0,31.0,46.0
2019-08-07-17,24.0,33.0,32.0,42.0
2019-08-07-18,28.0,30.0,31.0,48.0
2019-08-07-19,34.0,38.0,36.0,49.0
2019-08-07-20,47.0,40.0,33.0,49.0
2019-08-07-21,46.0,37.0,27.0,51.0
2019-08-07-22,49.0,36.0,23.0,57.0
2019-08-07-23,27.0,32.0,17.0,50.0
2019-08-08-00,23.0,23.0,15.0,40.0
2019-08-08-01,30.0,21.0,18.0,29.0
2019-08-08-02,33.0,19.0,18.0,19.0
2019-08-08-03,33.0,17.0,13.0,20.0
2019-08-08-04,37.0,19.0,15.0,23.0
2019-08-08-05,34.0,18.0,20.0,26.0
2019-08-08-06,37.0,21.0,24.0,31.0
2019-08-08-07,47.0,23.0,25.0,31.0
2019-08-08-08,59.0,25.0,32.0,28.0
2019-08-08-09,49.0,26.0,27.0,27.0
2019-08-08-10,48.0,22.0,28.0,23.0
2019-08-08-11,46.0,27.0,24.0,28.0
2019-08-08-12,37.0,28.0,19.0,23.0
2019-08-08-13,34.0,23.0,17.0,24.0
2019-08-08-14,36.0,26.0,18.0,18.0
2019-08-08-15,44.0,28.0,20.0,18.0
2019-08-08-16,43.0,29.0,41.0,19.0
2019-08-08-17,44.0,29.0,39.0,35.0
2019-08-08-18,51.0,32.0,19.0,37.0
2019-08-08-19,53.0,35.0,20.0,42.0
2019-08-08-20,52.0,32.0,15.0,41.0
2019-08-08-21,58.0,32.0,20.0,45.0
2019-08-08-22,63.0,28.0,18.0,26.0
2019-08-08-23,64.0,30.0,15.0,20.0
2019-08-09-00,70.0,27.0,13.0,16.0
2019-08-09-01,71.0,22.0,8.0,21.0
2019-08-09-02,66.0,24.0,8.0,17.0
2019-08-09-03,67.0,25.0,10.0,20.0
2019-08-09-04,67.0,24.0,9.0,24.0
2019-08-09-05,61.0,23.0,9.0,28.0
2019-08-09-06,61.0,24.0,7.0,26.0
2019-08-09-07,62.0,27.0,13.0,28.0
2019-08-09-08,60.0,34.0,17.0,29.0
2019-08-09-09,61.0,37.0,23.0,35.0
2019-08-09-10,53.0,39.0,22.0,35.0
2019-08-09-11,51.0,36.0,18.0,35.0
2019-08-09-12,41.0,34.0,24.0,27.0
2019-08-09-13,41.0,32.0,19.0,24.0
2019-08-09-14,45.0,35.0,20.0,16.0
2019-08-09-15,43.0,39.0,25.0,15.0
2019-08-09-16,57.0,28.0,33.0,13.0
2019-08-09-17,41.0,19.0,26.0,22.0
2019-08-09-19,27.0,14.0,15.0,30.0
2019-08-09-20,13.0,16.0,15.0,35.0
2019-08-09-21,13.0,12.0,15.0,32.0
2019-08-09-23,25.0,13.0,14.0,31.0
2019-08-10-00,17.0,11.0,13.0,26.0
2019-08-10-01,9.0,9.0,16.0,26.0
2019-08-10-02,14.0,12.0,22.0,29.0
2019-08-10-03,17.0,12.0,17.0,27.0
2019-08-10-04,17.0,15.0,20.0,30.0
2019-08-10-05,21.0,16.0,21.0,32.0
2019-08-10-06,22.0,12.0,22.0,30.0
2019-08-10-07,24.0,21.0,23.0,31.0
2019-08-10-08,21.0,29.0,27.0,32.0
2019-08-10-09,20.0,28.0,33.0,33.0
2019-08-10-10,21.0,31.0,37.0,38.0
2019-08-10-11,26.0,33.0,37.0,43.0
2019-08-10-12,22.0,33.0,37.0,41.0
2019-08-10-14,24.0,19.0,21.0,32.0
2019-08-10-15,25.0,15.0,21.0,33.0
2019-08-10-16,23.0,16.0,29.0,36.0
2019-08-10-17,30.0,16.0,40.0,66.0
2019-08-10-18,33.0,20.0,46.0,72.0
2019-08-10-19,28.0,25.0,48.0,56.0
2019-08-10-20,30.0,21.0,53.0,48.0
2019-08-10-21,34.0,23.0,49.0,48.0
2019-08-10-22,34.0,20.0,42.0,45.0
2019-08-10-23,35.0,15.0,40.0,45.0
2019-08-11-00,41.0,7.0,51.0,42.0
2019-08-11-01,41.0,8.0,40.0,44.0
2019-08-11-02,35.0,6.0,42.0,47.0
2019-08-11-03,25.0,23.0,46.0,42.0
2019-08-11-04,16.0,2.0,50.0,37.0
2019-08-11-05,19.0,6.0,51.0,35.0
2019-08-11-06,21.0,11.0,52.0,33.0
2019-08-11-07,15.0,12.0,57.0,37.0
2019-08-11-08,15.0,11.0,63.0,41.0
2019-08-11-09,19.0,12.0,57.0,43.0
2019-08-11-10,24.0,7.0,41.0,48.0
2019-08-11-11,27.0,10.0,49.0,48.0
2019-08-11-12,23.0,8.0,47.0,46.0
2019-08-11-13,20.0,13.0,41.0,52.0
2019-08-11-14,14.0,13.0,33.0,44.0
2019-08-11-15,15.0,13.0,40.0,35.0
2019-08-11-16,13.0,15.0,70.0,18.0
2019-08-11-17,16.0,17.0,82.0,13.0
2019-08-11-18,24.0,16.0,47.0,14.0
2019-08-11-19,17.0,19.0,49.0,15.0
2019-08-11-20,17.0,25.0,24.0,19.0
2019-08-11-21,19.0,26.0,21.0,26.0
2019-08-11-22,14.0,23.0,18.0,29.0
2019-08-11-23,17.0,21.0,23.0,30.0
2019-08-12-00,16.0,21.0,23.0,37.0
2019-08-12-01,17.0,21.0,21.0,43.0
2019-08-12-02,10.0,25.0,22.0,41.0
2019-08-12-03,9.0,24.0,26.0,43.0
2019-08-12-04,10.0,22.0,29.0,42.0
2019-08-12-05,10.0,24.0,31.0,46.0
2019-08-12-06,11.0,23.0,31.0,45.0
2019-08-12-07,18.0,25.0,37.0,44.0
2019-08-12-08,20.0,23.0,41.0,46.0
2019-08-12-09,22.0,21.0,46.0,43.0
2019-08-12-10,26.0,26.0,51.0,45.0
2019-08-12-11,20.0,25.0,44.0,47.0
2019-08-12-12,16.0,25.0,37.0,49.0
2019-08-12-13,30.0,29.0,33.0,50.0
2019-08-12-14,18.0,28.0,49.0,50.0
2019-08-12-15,16.0,36.0,43.0,48.0
2019-08-12-16,20.0,36.0,57.0,44.0
2019-08-12-17,21.0,38.0,79.0,41.0
2019-08-12-18,11.0,44.0,66.0,31.0
2019-08-12-19,10.0,44.0,68.0,29.0
2019-08-12-20,27.0,46.0,56.0,30.0
2019-08-12-22,16.0,60.0,63.0,30.0
2019-08-12-23,7.0,77.0,65.0,31.0
2019-08-13-00,4.0,61.0,64.0,36.0
2019-08-13-01,4.0,47.0,58.0,33.0
2019-08-13-02,3.0,41.0,68.0,40.0
2019-08-13-03,5.0,34.0,65.0,43.0
2019-08-13-04,4.0,26.0,59.0,48.0
2019-08-13-05,5.0,30.0,57.0,46.0
2019-08-13-06,8.0,33.0,64.0,51.0
2019-08-13-07,10.0,35.0,64.0,53.0
2019-08-13-08,18.0,39.0,74.0,53.0
2019-08-13-09,21.0,39.0,77.0,54.0
2019-08-13-10,20.0,44.0,80.0,54.0
2019-08-13-13,8.0,67.0,77.0,49.0
2019-08-13-14,12.0,40.0,75.0,44.0
2019-08-13-21,24.0,56.0,74.0,38.0
2019-08-13-22,37.0,48.0,73.0,44.0
2019-08-13-23,35.0,36.0,67.0,41.0
2019-08-14-00,36.0,34.0,68.0,43.0
2019-08-14-01,39.0,37.0,68.0,46.0
2019-08-14-02,35.0,38.0,62.0,55.0
2019-08-14-03,31.0,38.0,58.0,53.0
2019-08-14-04,31.0,38.0,67.0,52.0
2019-08-14-05,21.0,35.0,53.0,57.0
2019-08-14-06,25.0,44.0,52.0,59.0
2019-08-14-07,20.0,44.0,50.0,61.0
2019-08-14-08,26.0,31.0,56.0,64.0
2019-08-14-09,29.0,40.0,60.0,67.0
2019-08-14-10,38.0,44.0,67.0,69.0
2019-08-14-12,17.0,52.0,52.0,56.0
2019-08-14-13,15.0,53.0,49.0,49.0
2019-08-14-14,8.0,57.0,47.0,39.0
2019-08-14-15,10.0,73.0,54.0,39.0
2019-08-14-16,7.0,81.0,84.0,41.0
2019-08-14-17,9.0,76.0,32.0,36.0
2019-08-14-18,17.0,76.0,43.0,35.0
2019-08-14-19,28.0,79.0,48.0,35.0
2019-08-14-22,45.0,49.0,51.0,35.0
2019-08-14-23,50.0,49.0,40.0,30.0
2019-08-15-00,46.0,53.0,31.0,26.0
2019-08-15-01,40.0,46.0,33.0,27.0
2019-08-15-02,37.0,42.0,33.0,28.0
2019-08-15-03,41.0,32.0,35.0,30.0
2019-08-15-04,34.0,27.0,34.0,33.0
2019-08-15-05,27.0,28.0,33.0,27.0
2019-08-15-06,23.0,35.0,34.0,28.0
2019-08-15-07,25.0,41.0,43.0,33.0
2019-08-15-08,25.0,44.0,40.0,36.0
2019-08-15-09,26.0,38.0,42.0,34.0
2019-08-15-10,30.0,47.0,44.0,37.0
2019-08-15-11,37.0,34.0,47.0,42.0
2019-08-15-12,38.0,30.0,48.0,43.0
2019-08-15-13,43.0,30.0,50.0,42.0
2019-08-15-14,31.0,34.0,55.0,44.0
2019-08-15-15,55.0,39.0,58.0,47.0
2019-08-15-16,54.0,44.0,55.0,44.0
2019-08-15-17,49.0,51.0,35.0,46.0
2019-08-15-18,60.0,57.0,29.0,52.0
2019-08-15-19,47.0,62.0,25.0,42.0
2019-08-15-20,27.0,69.0,25.0,32.0
2019-08-15-21,42.0,71.0,34.0,29.0
2019-08-15-22,66.0,64.0,38.0,25.0
2019-08-15-23,26.0,71.0,39.0,22.0
2019-08-16-00,41.0,73.0,31.0,22.0
2019-08-16-01,33.0,57.0,23.0,24.0
2019-08-16-02,20.0,19.0,27.0,27.0
2019-08-16-03,17.0,16.0,32.0,30.0
2019-08-16-04,10.0,19.0,32.0,30.0
2019-08-16-05,6.0,22.0,31.0,34.0
2019-08-16-06,11.0,25.0,33.0,35.0
2019-08-16-07,14.0,38.0,40.0,33.0
2019-08-16-08,20.0,51.0,37.0,32.0
2019-08-16-09,21.0,46.0,38.0,32.0
2019-08-16-10,22.0,37.0,35.0,35.0
2019-08-16-11,17.0,38.0,35.0,33.0
2019-08-16-12,18.0,43.0,44.0,36.0
2019-08-16-13,16.0,52.0,46.0,34.0
2019-08-16-14,17.0,56.0,43.0,38.0
2019-08-16-15,20.0,61.0,49.0,40.0
2019-08-16-16,15.0,77.0,52.0,39.0
2019-08-16-17,12.0,87.0,48.0,42.0
2019-08-16-18,13.0,84.0,15.0,39.0
2019-08-16-19,14.0,76.0,20.0,27.0
2019-08-16-20,26.0,81.0,29.0,26.0
2019-08-16-21,33.0,77.0,38.0,28.0
2019-08-16-22,19.0,81.0,46.0,28.0
2019-08-16-23,18.0,76.0,52.0,33.0
2019-08-17-00,18.0,69.0,49.0,30.0
2019-08-17-01,18.0,62.0,47.0,32.0
2019-08-17-02,27.0,55.0,49.0,43.0
2019-08-17-03,28.0,49.0,47.0,49.0
2019-08-17-04,25.0,51.0,46.0,48.0
2019-08-17-05,19.0,57.0,45.0,48.0
2019-08-17-06,19.0,64.0,49.0,42.0
2019-08-17-07,25.0,71.0,50.0,43.0
2019-08-17-08,27.0,71.0,66.0,43.0
2019-08-17-09,26.0,73.0,68.0,42.0
2019-08-17-10,20.0,60.0,59.0,42.0
2019-08-17-11,18.0,45.0,64.0,41.0
2019-08-17-12,16.0,51.0,56.0,40.0
2019-08-17-13,19.0,54.0,64.0,45.0
2019-08-17-14,15.0,56.0,36.0,43.0
2019-08-17-15,14.0,56.0,28.0,37.0
2019-08-17-16,14.0,75.0,35.0,37.0
2019-08-17-17,15.0,106.0,26.0,37.0
2019-08-17-18,18.0,73.0,39.0,35.0
2019-08-17-19,24.0,65.0,38.0,24.0
2019-08-17-20,32.0,60.0,31.0,22.0
2019-08-17-21,38.0,69.0,39.0,14.0
2019-08-17-22,40.0,79.0,42.0,12.0
2019-08-17-23,42.0,87.0,41.0,20.0
2019-08-18-00,42.0,99.0,30.0,20.0
2019-08-18-01,45.0,78.0,29.0,19.0
2019-08-18-02,46.0,64.0,35.0,16.0
2019-08-18-03,39.0,70.0,39.0,21.0
2019-08-18-04,34.0,59.0,37.0,29.0
2019-08-18-05,29.0,37.0,36.0,24.0
2019-08-18-06,28.0,35.0,35.0,26.0
2019-08-18-07,29.0,39.0,44.0,32.0
2019-08-18-08,38.0,46.0,48.0,32.0
2019-08-18-09,36.0,56.0,50.0,33.0
2019-08-18-10,35.0,46.0,40.0,33.0
2019-08-18-11,34.0,43.0,40.0,38.0
2019-08-18-12,26.0,53.0,45.0,40.0
2019-08-18-13,24.0,56.0,46.0,36.0
2019-08-18-14,27.0,58.0,56.0,29.0
2019-08-18-15,36.0,54.0,43.0,28.0
2019-08-18-16,42.0,61.0,45.0,24.0
2019-08-18-17,48.0,41.0,50.0,20.0
2019-08-18-18,49.0,27.0,56.0,23.0
2019-08-18-19,57.0,26.0,52.0,24.0
2019-08-18-20,67.0,25.0,50.0,22.0
2019-08-18-21,73.0,30.0,47.0,21.0
2019-08-18-22,74.0,34.0,44.0,24.0
2019-08-18-23,82.0,36.0,45.0,24.0
2019-08-19-00,85.0,26.0,43.0,26.0
2019-08-19-01,78.0,24.0,43.0,30.0
