,北京,上海,福州,廈門
2019-11-07-14,13.28,14.34,7.43,3.72
2019-11-07-15,14.87,14.34,6.9,4.25
2019-11-07-16,16.46,15.4,7.43,5.31
2019-11-07-17,20.18,16.46,7.97,7.43
2019-11-07-18,25.49,18.05,9.56,9.03
2019-11-07-19,29.74,18.58,8.5,8.5
2019-11-07-20,28.14,19.12,7.97,9.56
2019-11-07-21,28.14,21.77,7.97,10.09
2019-11-07-22,28.14,22.3,7.43,8.5
2019-11-07-23,27.08,14.87,7.97,10.62
2019-11-08-00,27.08,13.81,7.43,8.5
2019-11-08-01,26.55,10.62,6.9,6.37
2019-11-08-02,27.08,11.15,7.43,6.37
2019-11-08-03,27.61,11.15,8.5,4.25
2019-11-08-04,27.08,11.15,9.56,4.25
2019-11-08-05,27.61,11.68,8.5,5.31
2019-11-08-06,27.08,13.28,9.03,4.25
2019-11-08-07,25.49,18.05,13.28,7.97
2019-11-08-08,24.96,18.05,15.4,11.15
2019-11-08-09,26.02,12.74,10.62,7.97
2019-11-08-10,26.02,11.68,6.37,4.78
2019-11-08-11,25.49,12.21,6.37,3.19
2019-11-08-12,23.9,12.21,5.31,3.19
2019-11-08-13,22.3,12.21,5.31,3.19
2019-11-08-14,22.83,11.68,5.31,2.66
2019-11-08-15,25.49,12.21,6.37,3.72
2019-11-08-16,29.2,13.81,7.97,5.84
2019-11-08-17,35.58,15.93,9.56,5.84
2019-11-08-18,41.42,18.05,9.03,7.43
2019-11-08-19,41.95,19.12,8.5,7.97
2019-11-08-20,40.36,20.18,7.97,7.43
2019-11-08-21,39.29,21.24,7.43,7.97
2019-11-08-22,37.7,20.71,8.5,9.56
2019-11-08-23,35.58,23.36,8.5,7.43
2019-11-09-00,33.98,31.33,8.5,7.43
2019-11-09-01,32.39,33.45,8.5,6.37
2019-11-09-02,31.86,26.02,7.43,4.78
2019-11-09-03,31.33,21.24,7.97,5.31
2019-11-09-04,30.8,18.05,7.97,3.19
2019-11-09-05,28.14,18.05,8.5,3.72
2019-11-09-06,26.02,23.9,9.56,4.78
2019-11-09-07,24.96,35.05,11.68,6.9
2019-11-09-08,24.43,38.23,12.74,8.5
2019-11-09-09,25.49,22.3,9.03,5.84
2019-11-09-10,26.55,13.81,8.5,4.25
2019-11-09-11,26.02,12.21,7.97,5.31
2019-11-09-13,30.8,12.74,6.9,3.19
2019-11-09-14,33.98,14.34,7.43,2.66
2019-11-09-15,40.36,14.87,7.97,3.72
2019-11-09-16,40.89,15.4,10.09,5.84
2019-11-09-17,41.95,18.05,11.68,7.43
2019-11-09-18,43.01,20.18,11.15,9.03
2019-11-09-19,43.01,23.9,10.62,9.56
2019-11-09-20,46.2,26.02,9.56,10.62
2019-11-09-21,49.91,26.02,11.15,11.68
2019-11-09-22,50.98,33.98,12.74,11.68
2019-11-09-23,47.79,34.52,15.93,9.56
2019-11-10-00,45.14,34.52,18.58,8.5
2019-11-10-01,44.6,37.17,16.46,6.37
2019-11-10-02,40.36,38.23,16.46,4.25
2019-11-10-03,25.49,37.7,15.4,7.97
2019-11-10-04,7.97,33.98,14.34,13.81
2019-11-10-05,4.78,33.45,13.28,14.87
2019-11-10-06,4.78,34.52,12.21,20.71
2019-11-10-07,4.78,33.98,13.81,23.36
2019-11-10-08,5.31,30.8,15.4,26.55
2019-11-10-09,5.84,24.96,14.34,18.05
2019-11-10-10,6.37,18.58,13.28,9.03
2019-11-10-11,5.84,20.71,11.15,6.9
2019-11-10-12,4.78,21.77,9.03,4.78
2019-11-10-13,4.78,22.3,6.37,3.19
2019-11-10-14,5.84,24.96,6.37,4.25
2019-11-10-15,5.84,20.71,6.9,4.78
2019-11-10-16,6.9,20.18,9.03,4.25
2019-11-10-17,9.03,23.9,13.28,4.78
2019-11-10-18,12.21,31.33,21.24,6.37
2019-11-10-19,14.87,35.05,21.77,11.15
2019-11-10-20,16.99,32.92,23.9,15.93
2019-11-10-21,13.81,31.86,28.14,15.93
2019-11-10-22,10.62,37.7,31.33,10.62
2019-11-10-23,14.34,41.42,36.11,11.68
2019-11-11-00,16.99,40.89,36.64,14.34
2019-11-11-01,16.46,41.42,36.11,18.05
2019-11-11-02,16.99,38.23,31.86,31.86
2019-11-11-03,20.18,38.76,24.96,33.98
2019-11-11-04,20.71,40.89,21.24,37.7
2019-11-11-05,23.36,43.54,20.18,37.17
2019-11-11-06,24.96,46.2,18.05,35.58
2019-11-11-07,26.02,49.91,20.71,35.58
2019-11-11-08,26.55,49.91,21.77,34.52
2019-11-11-09,24.96,43.54,18.05,32.39
2019-11-11-10,21.24,34.52,14.87,21.24
2019-11-11-11,15.4,24.96,15.4,20.18
2019-11-11-12,11.15,22.3,13.81,13.28
2019-11-11-13,8.5,20.71,12.21,6.9
2019-11-11-14,9.03,16.46,9.56,3.72
2019-11-11-15,9.56,16.99,8.5,3.19
2019-11-11-16,11.15,18.58,10.62,3.19
2019-11-11-17,15.4,26.55,13.28,3.72
2019-11-11-18,26.55,45.14,16.46,6.37
2019-11-11-19,35.05,58.94,17.52,6.37
2019-11-11-20,38.76,61.07,26.02,7.43
2019-11-11-21,37.17,63.72,32.39,8.5
2019-11-11-22,35.58,62.66,38.23,9.56
2019-11-11-23,35.58,62.13,40.36,12.21
2019-11-12-00,35.05,62.66,36.64,13.81
2019-11-12-01,34.52,59.47,35.58,10.09
2019-11-12-02,35.05,47.79,25.49,9.56
2019-11-12-03,35.05,38.76,18.58,9.03
2019-11-12-04,34.52,33.98,19.12,12.74
2019-11-12-05,33.98,31.86,15.93,12.74
2019-11-12-06,33.98,32.92,14.87,20.18
2019-11-12-07,35.58,36.64,17.52,29.74
2019-11-12-08,35.05,41.42,23.36,32.39
2019-11-12-09,35.05,37.17,20.71,23.9
2019-11-12-10,36.64,28.14,20.18,20.18
2019-11-12-11,37.7,20.18,17.52,10.09
2019-11-12-12,37.7,16.99,14.34,6.37
2019-11-12-13,36.64,16.99,13.28,4.78
2019-11-12-14,38.23,16.99,9.56,3.19
2019-11-12-15,41.95,18.58,9.03,3.72
2019-11-12-16,46.2,20.71,9.56,4.78
2019-11-12-17,52.04,22.3,13.28,5.31
2019-11-12-18,53.63,28.67,13.28,6.9
2019-11-12-19,53.1,34.52,14.87,7.97
2019-11-12-20,51.51,33.98,14.34,7.43
2019-11-12-21,49.91,32.39,19.65,7.43
2019-11-12-22,45.14,30.27,18.05,10.09
2019-11-12-23,27.08,28.67,18.05,12.21
2019-11-13-00,14.87,26.02,21.24,13.81
2019-11-13-01,9.03,23.36,20.18,14.87
2019-11-13-02,7.43,21.24,21.24,13.81
2019-11-13-03,6.9,20.18,15.93,18.58
2019-11-13-04,9.03,19.12,15.93,26.55
2019-11-13-05,10.09,18.58,14.34,23.36
2019-11-13-06,4.78,23.9,12.21,22.83
2019-11-13-07,3.72,33.98,15.4,35.58
2019-11-13-08,4.25,36.64,19.65,37.7
2019-11-13-09,3.72,38.76,19.12,35.05
2019-11-13-10,3.72,43.01,16.99,24.96
2019-11-13-11,2.66,47.79,13.28,12.74
2019-11-13-12,2.66,47.26,11.68,11.15
2019-11-13-13,2.12,39.83,9.56,8.5
2019-11-13-14,2.66,29.74,9.56,4.78
2019-11-13-15,2.66,26.02,10.09,4.25
2019-11-13-16,3.19,24.43,13.81,4.25
2019-11-13-17,4.25,26.55,19.12,7.97
2019-11-13-18,5.84,32.92,24.96,9.03
2019-11-13-19,9.03,29.74,24.43,11.15
2019-11-13-20,12.21,27.08,23.36,13.28
2019-11-13-21,15.4,27.61,25.49,18.58
2019-11-13-22,13.28,27.08,13.28,30.27
2019-11-13-23,15.4,27.61,8.5,29.2
2019-11-14-00,20.18,24.43,7.97,18.05
2019-11-14-01,21.24,19.65,8.5,8.5
2019-11-14-02,20.18,14.87,9.56,5.31
2019-11-14-03,20.18,12.21,9.03,4.25
2019-11-14-04,20.71,11.68,7.43,4.78
2019-11-14-05,23.36,12.74,8.5,5.84
2019-11-14-06,24.96,15.4,7.43,7.43
2019-11-14-07,26.02,21.24,9.03,9.03
2019-11-14-08,28.14,24.43,9.56,12.74
2019-11-14-09,27.08,14.87,7.97,12.74
2019-11-14-10,25.49,12.21,7.97,9.56
2019-11-14-11,24.96,11.68,8.5,6.37
2019-11-14-12,23.36,11.68,7.43,4.78
2019-11-14-13,21.77,13.81,7.43,3.19
2019-11-14-14,23.36,14.34,8.5,3.19
2019-11-14-15,24.96,15.4,9.03,3.72
2019-11-14-16,27.08,19.65,10.09,5.31
2019-11-14-17,31.33,17.52,11.15,7.43
2019-11-14-18,34.52,19.65,11.15,8.5
2019-11-14-19,36.11,24.96,13.28,11.68
2019-11-14-20,35.58,34.52,11.15,11.15
2019-11-14-21,36.11,39.83,9.03,12.21
2019-11-14-22,35.58,42.48,9.03,13.28
2019-11-14-23,34.52,39.83,10.62,11.68
2019-11-15-00,32.39,34.52,9.56,7.43
2019-11-15-01,29.74,31.33,11.15,3.72
2019-11-15-02,28.67,28.14,11.15,4.25
2019-11-15-03,28.67,28.67,10.62,4.25
2019-11-15-04,29.74,26.55,10.62,3.19
2019-11-15-05,30.27,24.96,10.09,6.9
2019-11-15-06,30.27,27.08,10.09,8.5
2019-11-15-07,28.67,34.52,11.15,15.93
2019-11-15-08,29.2,37.7,13.28,17.52
2019-11-15-09,28.67,28.67,12.74,12.21
2019-11-15-10,26.55,21.77,12.21,8.5
2019-11-15-11,26.55,18.05,7.97,4.25
2019-11-15-12,27.61,16.46,6.37,4.78
2019-11-15-13,28.14,16.46,6.9,4.25
2019-11-15-14,27.61,16.99,5.84,3.19
2019-11-15-15,25.49,18.05,7.97,3.72
2019-11-15-16,24.43,19.12,7.97,4.25
2019-11-15-17,25.49,21.24,10.09,5.84
2019-11-15-18,26.55,26.02,10.09,8.5
2019-11-15-19,25.49,33.45,11.68,7.43
2019-11-15-20,24.43,32.39,13.28,9.56
2019-11-15-21,25.49,27.61,15.93,13.81
2019-11-15-22,27.08,26.55,18.05,12.74
2019-11-15-23,27.61,30.27,18.05,16.99
2019-11-16-00,26.55,28.67,20.18,12.21
2019-11-16-01,24.96,22.3,23.36,12.74
2019-11-16-02,24.43,17.52,17.52,13.81
2019-11-16-03,25.49,14.87,16.46,13.81
2019-11-16-04,24.43,16.46,16.99,23.9
2019-11-16-05,23.9,18.05,16.99,24.43
2019-11-16-06,23.9,20.71,15.4,28.67
2019-11-16-07,24.43,26.02,15.4,35.58
2019-11-16-08,25.49,29.2,16.99,30.27
2019-11-16-09,25.49,27.08,13.81,27.08
2019-11-16-10,22.83,23.9,15.4,23.9
2019-11-16-11,22.83,20.18,16.99,21.24
2019-11-16-12,24.43,19.12,12.74,17.52
2019-11-16-13,25.49,19.12,7.43,11.68
2019-11-16-14,26.55,20.18,6.37,9.03
2019-11-16-15,28.67,19.12,9.03,7.97
2019-11-16-16,30.8,22.3,9.03,12.74
2019-11-16-17,33.45,27.08,9.03,10.09
2019-11-16-18,33.98,36.11,12.74,10.09
2019-11-16-19,34.52,40.89,16.46,8.5
2019-11-16-20,33.98,44.6,20.71,10.09
2019-11-16-21,32.92,44.07,21.77,12.21
2019-11-16-22,32.39,33.98,22.3,15.4
2019-11-16-23,31.86,23.9,19.65,21.24
2019-11-17-00,29.2,18.58,23.9,24.96
2019-11-17-01,26.55,14.34,14.87,36.64
2019-11-17-02,25.49,11.68,13.81,35.58
2019-11-17-03,24.96,12.74,10.62,31.86
2019-11-17-04,26.02,11.15,11.68,32.39
2019-11-17-05,27.61,11.15,12.21,29.74
2019-11-17-06,29.74,16.99,18.58,31.33
2019-11-17-07,29.74,20.18,19.65,29.2
2019-11-17-08,29.2,22.3,19.12,29.2
2019-11-17-09,28.14,19.65,16.46,26.55
2019-11-17-10,27.61,16.99,12.21,15.93
2019-11-17-11,27.61,12.21,10.62,9.56
2019-11-17-12,28.14,13.81,6.9,11.15
2019-11-17-13,30.27,14.87,5.84,12.21
2019-11-17-14,30.8,17.52,6.37,10.62
2019-11-17-15,19.12,21.24,6.37,10.09
2019-11-17-16,6.37,31.86,11.15,18.05
2019-11-17-17,5.84,46.73,18.05,21.24
2019-11-17-18,4.78,57.35,20.71,15.93
2019-11-17-19,3.72,57.88,18.58,14.34
2019-11-17-20,3.19,60.53,17.52,14.34
2019-11-17-21,3.19,52.04,21.77,12.74
2019-11-17-22,2.66,45.67,26.55,16.46
2019-11-17-23,2.66,41.42,28.67,11.68
2019-11-18-00,2.66,21.24,28.67,10.62
2019-11-18-01,2.66,14.34,26.55,18.58
2019-11-18-02,3.19,10.09,24.96,25.49
2019-11-18-03,3.72,9.56,22.83,27.08
2019-11-18-04,3.72,10.62,19.65,28.14
2019-11-18-05,3.19,11.68,21.24,31.33
2019-11-18-06,3.72,13.28,20.71,23.9
2019-11-18-07,4.78,16.99,20.18,26.02
2019-11-18-08,6.37,17.52,18.05,24.96
2019-11-18-09,4.78,18.05,20.71,30.27
2019-11-18-10,3.72,23.9,20.71,31.86
2019-11-18-11,3.19,26.02,20.71,19.65
2019-11-18-12,3.19,24.96,24.43,9.03
2019-11-18-13,3.19,21.77,21.24,5.31
2019-11-18-14,3.72,19.65,15.93,3.72
2019-11-18-15,3.72,20.71,13.28,3.72
2019-11-18-16,5.31,20.71,13.81,4.78
2019-11-18-17,9.56,21.77,13.28,7.43
2019-11-18-18,17.52,25.49,13.28,7.97
2019-11-18-19,23.36,26.55,12.21,7.97
2019-11-18-20,25.49,24.96,11.15,7.43
2019-11-18-21,28.14,25.49,9.03,6.9
2019-11-18-22,28.67,24.43,10.09,6.37
2019-11-18-23,28.67,22.3,10.62,6.37
2019-11-19-00,26.55,20.71,9.56,5.84
2019-11-19-01,15.93,18.58,7.97,4.78
2019-11-19-02,11.68,16.99,7.97,4.25
2019-11-19-03,10.62,14.34,7.43,5.31
2019-11-19-04,8.5,14.87,7.43,5.31
2019-11-19-05,9.03,17.52,7.43,5.84
2019-11-19-06,9.03,22.83,6.9,6.37
2019-11-19-07,12.21,29.2,7.43,7.43
2019-11-19-08,14.34,29.2,7.97,9.03
2019-11-19-09,10.09,25.49,7.43,9.56
2019-11-19-10,7.97,22.83,6.9,8.5
2019-11-19-11,7.43,16.99,7.43,5.84
2019-11-19-12,7.43,11.15,7.43,5.31
2019-11-19-13,9.03,12.21,6.9,3.19
2019-11-19-14,8.5,12.21,6.9,3.72
2019-11-19-15,10.62,13.81,7.97,5.31
2019-11-19-16,14.87,14.34,7.97,7.97
2019-11-19-17,19.12,15.93,8.5,9.03
2019-11-19-18,28.14,18.58,8.5,9.56
2019-11-19-19,32.92,19.65,7.43,10.09
2019-11-19-20,34.52,20.71,6.9,9.03
2019-11-19-21,32.92,22.83,6.9,6.37
2019-11-19-22,32.39,24.43,6.9,6.37
2019-11-19-23,31.86,23.36,7.97,5.84
2019-11-20-00,31.33,22.3,8.5,4.25
2019-11-20-01,30.27,25.49,8.5,3.72
2019-11-20-02,29.2,30.27,6.9,3.19
2019-11-20-03,31.33,32.92,6.9,2.66
2019-11-20-04,32.92,33.45,6.9,2.12
2019-11-20-05,32.92,32.39,5.84,2.66
2019-11-20-06,32.92,33.98,6.37,3.19
2019-11-20-07,32.39,37.7,6.9,5.31
2019-11-20-08,31.33,37.7,8.5,7.97
2019-11-20-09,30.8,29.2,8.5,6.37
2019-11-20-10,31.33,14.87,7.97,5.84
2019-11-20-11,31.33,12.21,7.43,4.78
2019-11-20-12,31.86,10.09,7.97,3.72
2019-11-20-13,31.86,10.09,6.37,3.72
2019-11-20-14,32.39,10.62,6.9,3.19
2019-11-20-15,36.64,11.15,7.97,4.25
2019-11-20-16,40.89,12.21,6.37,4.78
2019-11-20-17,45.67,15.4,6.9,6.9
2019-11-20-18,46.73,19.65,7.43,8.5
2019-11-20-19,46.2,27.08,7.97,9.56
2019-11-20-20,45.14,35.05,7.97,9.56
2019-11-20-21,44.07,44.6,7.43,10.09
2019-11-20-22,43.54,44.6,7.97,7.43
2019-11-20-23,43.54,40.89,7.43,7.43
2019-11-21-00,43.54,32.39,7.43,5.31
2019-11-21-01,43.54,24.96,6.9,5.84
2019-11-21-02,42.48,23.36,6.37,5.31
2019-11-21-03,40.36,24.96,6.37,4.25
2019-11-21-04,38.76,25.49,5.31,6.37
2019-11-21-05,37.7,29.2,4.78,6.9
2019-11-21-06,37.7,36.11,4.78,6.9
2019-11-21-07,38.23,40.89,5.84,12.74
2019-11-21-08,37.7,44.07,9.56,12.74
2019-11-21-09,36.11,35.58,10.09,12.21
2019-11-21-10,35.05,25.49,6.9,11.15
2019-11-21-11,35.58,16.99,5.84,7.43
2019-11-21-12,38.23,12.21,4.78,3.72
2019-11-21-13,38.76,13.81,4.25,2.66
2019-11-21-14,39.83,14.34,3.19,3.19
2019-11-21-15,37.7,14.34,4.78,3.19
2019-11-21-16,44.6,15.4,5.84,5.31
2019-11-21-17,46.73,20.18,8.5,10.09
2019-11-21-18,47.26,24.96,10.09,15.93
2019-11-21-19,47.26,34.52,9.03,16.46
2019-11-21-20,46.73,41.95,10.62,17.52
2019-11-21-21,47.26,45.67,11.68,20.18
2019-11-21-22,46.73,47.26,12.21,25.49
2019-11-21-23,47.79,48.32,12.74,30.27
2019-11-22-00,46.73,46.73,13.28,32.92
2019-11-22-01,45.67,46.2,12.21,33.45
2019-11-22-02,44.6,45.14,15.4,28.14
2019-11-22-03,44.07,43.01,11.68,27.08
2019-11-22-04,45.14,41.95,13.28,26.02
2019-11-22-05,44.6,41.42,12.74,27.61
2019-11-22-06,44.07,41.42,9.03,32.92
2019-11-22-07,44.07,41.95,9.03,28.67
2019-11-22-08,44.6,41.95,14.87,26.02
2019-11-22-09,45.67,40.36,13.28,28.14
2019-11-22-10,46.2,35.58,11.15,26.02
2019-11-22-11,46.73,29.2,11.15,20.71
2019-11-22-12,48.32,21.24,11.15,20.71
2019-11-22-13,50.98,16.46,11.68,17.52
2019-11-22-14,53.63,15.93,11.68,12.74
2019-11-22-15,54.16,16.46,13.28,14.34
2019-11-22-16,54.69,18.58,15.93,11.15
2019-11-22-17,56.82,22.3,19.65,14.34
2019-11-22-18,56.29,27.08,19.65,13.81
2019-11-22-19,55.76,28.67,19.65,12.21
2019-11-22-20,55.76,35.05,19.65,11.15
2019-11-22-21,55.76,38.76,21.24,11.68
2019-11-22-22,54.69,39.29,21.77,11.68
2019-11-22-23,54.16,39.29,21.77,10.62
2019-11-23-00,53.1,39.83,20.71,7.43
2019-11-23-01,53.1,39.29,19.65,7.97
2019-11-23-02,53.1,35.58,20.18,10.62
2019-11-23-03,52.57,33.45,19.12,9.03
2019-11-23-04,52.04,33.45,18.05,7.43
2019-11-23-05,49.91,33.98,18.05,5.31
2019-11-23-06,49.91,32.39,16.99,6.9
2019-11-23-07,48.32,30.8,16.46,14.87
2019-11-23-08,43.54,31.33,16.99,21.24
2019-11-23-09,38.76,28.67,16.99,20.18
2019-11-23-10,35.05,24.96,15.93,13.28
2019-11-23-11,30.8,21.24,12.21,11.15
2019-11-23-12,28.67,19.12,9.03,10.62
2019-11-23-13,26.02,19.12,6.9,9.56
2019-11-23-14,24.96,22.3,6.37,8.5
2019-11-23-15,23.36,26.55,7.43,6.9
2019-11-23-16,26.55,30.27,9.03,7.43
2019-11-23-17,31.86,32.39,15.93,9.03
2019-11-23-18,37.17,31.33,20.71,10.09
2019-11-23-19,38.23,32.92,18.58,7.43
2019-11-23-20,38.76,36.64,16.99,9.03
2019-11-23-21,37.7,38.23,16.46,10.62
2019-11-23-22,31.33,37.7,18.05,11.15
2019-11-23-23,14.87,35.58,18.58,11.15
2019-11-24-00,13.28,32.92,18.05,11.68
2019-11-24-01,10.62,31.33,16.46,11.15
2019-11-24-02,11.68,31.86,21.77,11.15
2019-11-24-03,9.56,29.2,20.71,18.58
2019-11-24-04,4.78,27.08,20.71,22.83
2019-11-24-05,3.72,22.3,17.52,21.77
2019-11-24-06,3.72,22.83,17.52,21.24
2019-11-24-07,4.25,27.61,17.52,22.83
2019-11-24-08,4.78,30.8,16.46,22.3
2019-11-24-09,4.25,31.86,13.28,24.96
2019-11-24-10,3.72,29.2,11.15,22.3
2019-11-24-11,3.72,24.43,10.09,12.21
2019-11-24-12,3.72,27.61,7.97,12.74
2019-11-24-13,3.72,26.55,6.9,11.68
2019-11-24-14,3.72,23.9,8.5,5.84
2019-11-24-15,3.72,22.83,9.03,6.37
2019-11-24-16,4.25,26.55,9.03,7.43
2019-11-24-17,5.31,28.67,10.62,8.5
2019-11-24-18,5.84,19.12,12.21,10.09
2019-11-24-19,5.84,16.46,12.21,9.56
2019-11-24-20,6.37,14.34,12.74,9.56
2019-11-24-21,6.9,11.68,12.74,12.21
2019-11-24-22,6.9,10.62,13.28,16.46
2019-11-24-23,7.97,9.03,14.34,12.74
2019-11-25-00,9.03,8.5,9.56,9.56
2019-11-25-01,9.03,7.97,6.37,9.03
2019-11-25-02,11.68,7.43,6.9,13.81
2019-11-25-03,13.28,7.43,5.31,7.43
2019-11-25-04,13.81,7.43,5.31,4.78
2019-11-25-05,13.81,7.97,4.78,4.25
2019-11-25-06,15.93,9.03,5.84,4.78
2019-11-25-07,18.58,11.15,6.37,6.9
2019-11-25-08,18.58,11.68,7.43,11.15
2019-11-25-09,14.87,12.74,7.43,9.03
2019-11-25-10,11.68,13.81,7.97,7.97
2019-11-25-11,11.15,14.34,6.9,5.31
2019-11-25-12,12.74,15.4,6.9,4.78
2019-11-25-13,-999.0,-999.0,-999.0,-999.0
2019-11-25-14,11.68,14.34,6.37,2.66
2019-11-25-15,12.21,14.34,7.97,3.72
2019-11-25-16,14.34,15.4,8.5,6.37
2019-11-25-17,18.58,16.46,7.97,8.5
2019-11-25-18,22.83,17.52,8.5,10.62
2019-11-25-19,26.02,20.18,9.03,10.62
2019-11-25-20,26.55,21.77,7.43,8.5
2019-11-25-21,26.02,21.24,7.97,8.5
2019-11-25-22,26.55,22.83,7.97,9.03
2019-11-25-23,27.08,21.24,7.43,6.9
2019-11-26-00,28.14,21.24,7.43,5.31
2019-11-26-01,28.14,19.12,7.43,5.84
2019-11-26-02,28.14,16.99,6.9,4.78
2019-11-26-03,27.61,15.93,5.84,2.66
2019-11-26-04,27.61,16.99,5.84,3.19
2019-11-26-05,28.14,18.05,5.31,2.66
2019-11-26-06,27.61,22.83,5.84,3.19
2019-11-26-07,27.61,27.61,7.43,5.84
2019-11-26-08,27.61,28.67,10.09,9.03
2019-11-26-09,26.55,28.14,9.56,7.43
2019-11-26-10,26.02,27.61,10.09,7.43
2019-11-26-11,24.43,24.96,9.56,6.37
2019-11-26-12,24.43,21.24,9.56,5.31
2019-11-26-13,27.61,17.52,9.56,4.78
2019-11-26-14,29.2,16.99,10.62,4.25
2019-11-26-15,31.33,20.71,12.74,4.78
2019-11-26-16,33.98,24.43,11.68,5.84
2019-11-26-17,36.11,24.96,11.15,8.5
2019-11-26-18,38.23,28.14,11.68,12.21
2019-11-26-19,39.83,24.96,10.09,12.74
2019-11-26-20,39.29,22.3,10.09,9.56
2019-11-26-21,38.76,23.9,10.09,11.68
2019-11-26-22,38.23,25.49,10.62,11.15
2019-11-26-23,31.86,23.9,10.62,10.09
2019-11-27-00,26.02,20.71,9.56,7.97
2019-11-27-01,18.58,20.71,10.09,6.9
2019-11-27-02,13.81,18.58,10.09,5.31
2019-11-27-03,11.68,15.4,9.56,4.25
2019-11-27-04,11.15,14.34,9.56,5.31
2019-11-27-05,10.09,12.74,11.15,5.31
2019-11-27-06,11.15,12.74,10.62,6.37
2019-11-27-07,12.21,16.99,10.09,8.5
2019-11-27-08,12.21,22.3,12.74,12.21
2019-11-27-09,10.09,20.71,12.74,9.56
2019-11-27-10,8.5,17.52,12.74,7.97
2019-11-27-11,6.9,18.05,11.15,9.03
2019-11-27-12,5.31,18.58,11.68,8.5
2019-11-27-13,5.84,18.58,11.68,7.97
2019-11-27-14,5.84,19.12,13.28,6.37
2019-11-27-15,6.9,19.12,15.93,5.31
2019-11-27-16,8.5,18.58,15.93,6.9
2019-11-27-17,12.21,20.71,15.93,9.56
2019-11-27-18,16.46,23.36,14.87,14.34
2019-11-27-19,20.18,26.55,13.28,16.99
2019-11-27-20,24.43,32.92,11.15,18.05
2019-11-27-21,26.55,31.86,12.21,18.05
2019-11-27-22,29.74,31.33,13.81,17.52
2019-11-27-23,28.67,25.49,13.81,15.93
2019-11-28-00,29.2,19.12,12.21,12.74
2019-11-28-01,29.74,13.81,8.5,12.21
2019-11-28-02,29.2,10.09,7.43,12.21
2019-11-28-03,28.67,9.03,6.9,9.56
2019-11-28-04,29.74,8.5,7.43,10.09
2019-11-28-05,29.74,8.5,6.9,9.56
2019-11-28-06,29.2,11.15,6.9,8.5
2019-11-28-07,28.67,14.87,7.97,11.68
2019-11-28-08,28.67,16.99,12.74,12.74
2019-11-28-09,27.08,14.87,11.68,10.62
2019-11-28-10,25.49,15.93,12.21,11.15
2019-11-28-11,24.43,14.34,12.21,9.56
2019-11-28-12,24.96,13.81,10.62,9.56
2019-11-28-13,26.55,13.28,11.15,9.56
2019-11-28-14,28.67,13.81,12.74,10.62
2019-11-28-15,31.86,14.34,14.87,12.74
2019-11-28-16,33.45,14.34,14.34,12.74
2019-11-28-17,37.17,17.52,15.4,13.81
2019-11-28-18,39.29,18.58,15.4,17.52
2019-11-28-19,38.76,19.65,13.28,16.99
2019-11-28-20,38.23,21.24,11.15,16.46
2019-11-28-21,38.23,21.77,10.09,15.93
2019-11-28-22,38.23,23.36,9.56,13.28
2019-11-28-23,37.7,24.43,9.03,11.15
2019-11-29-00,36.11,21.77,7.97,7.97
2019-11-29-01,36.11,19.65,7.43,7.43
2019-11-29-02,35.05,20.71,7.97,7.43
2019-11-29-03,34.52,19.65,7.97,6.9
2019-11-29-04,33.45,19.12,7.97,5.84
2019-11-29-05,32.39,21.77,7.97,3.72
2019-11-29-06,32.39,25.49,7.43,7.97
2019-11-29-07,31.33,29.74,8.5,9.56
2019-11-29-08,30.8,31.33,10.62,12.21
2019-11-29-09,30.27,29.2,10.09,7.97
2019-11-29-10,29.74,26.02,9.03,6.9
2019-11-29-11,30.27,23.36,6.9,6.37
2019-11-29-12,32.39,21.24,5.84,5.84
2019-11-29-13,33.45,19.12,6.37,5.31
2019-11-29-14,35.58,17.52,6.9,4.25
2019-11-29-15,38.23,16.46,6.37,5.84
2019-11-29-16,38.76,16.99,6.37,7.97
2019-11-29-17,39.29,19.12,9.03,9.03
2019-11-29-18,39.29,19.65,8.5,13.28
2019-11-29-19,33.98,20.71,8.5,16.46
2019-11-29-20,33.98,22.3,9.56,19.65
2019-11-29-21,36.11,21.77,9.56,22.3
2019-11-29-22,35.05,22.83,9.56,19.12
2019-11-29-23,33.45,27.61,9.56,15.93
2019-11-30-00,29.74,32.39,9.56,11.68
2019-11-30-01,25.49,33.45,10.09,8.5
2019-11-30-02,24.43,34.52,10.09,8.5
2019-11-30-03,25.49,36.64,12.74,11.15
2019-11-30-04,25.49,36.11,10.62,14.87
2019-11-30-05,24.96,34.52,10.62,24.43
2019-11-30-06,24.43,34.52,11.15,26.02
2019-11-30-07,24.96,38.23,12.21,30.27
2019-11-30-08,27.08,40.89,15.93,28.67
2019-11-30-09,27.08,38.76,15.93,29.74
2019-11-30-10,25.49,29.74,15.4,21.77
2019-11-30-11,23.36,22.3,17.52,17.52
2019-11-30-12,24.43,21.24,16.99,14.34
2019-11-30-13,24.96,24.96,14.34,14.87
2019-11-30-14,18.05,30.27,14.87,10.09
2019-11-30-15,12.21,33.98,15.93,9.03
2019-11-30-16,9.56,32.92,17.52,10.62
2019-11-30-17,9.03,32.39,16.46,21.77
2019-11-30-18,9.56,30.8,18.58,31.33
2019-11-30-19,10.09,30.8,18.58,47.26
2019-11-30-20,9.03,28.67,16.99,30.27
2019-11-30-21,9.56,26.02,17.52,24.43
