,北京,上海,福州,廈門
2019-08-14-06,10.18,23.92,22.9,6.62
2019-08-14-07,6.11,23.92,21.89,9.67
2019-08-14-08,9.16,38.68,23.92,14.25
2019-08-14-09,12.72,49.88,34.1,18.83
2019-08-14-10,13.74,63.12,50.9,35.63
2019-08-14-12,34.1,103.33,79.4,65.66
2019-08-14-13,42.25,111.98,81.44,60.06
2019-08-14-14,45.81,120.63,81.44,57.01
2019-08-14-15,47.34,121.14,83.98,57.01
2019-08-14-16,48.36,115.54,67.7,55.99
2019-08-14-17,48.86,97.73,61.08,49.88
2019-08-14-18,47.85,86.53,52.43,49.88
2019-08-14-19,42.76,78.9,41.74,45.81
2019-08-14-22,12.72,49.88,30.54,34.61
2019-08-14-23,13.74,43.26,36.14,32.58
2019-08-15-00,14.25,36.65,37.67,26.98
2019-08-15-01,14.25,35.12,36.14,30.03
2019-08-15-02,12.22,41.23,31.05,25.96
2019-08-15-03,6.11,44.79,26.47,21.38
2019-08-15-04,5.6,44.28,27.49,25.96
2019-08-15-05,6.11,42.76,27.49,28.0
2019-08-15-06,6.11,41.23,24.43,24.43
2019-08-15-07,7.64,36.14,20.36,19.34
2019-08-15-08,14.76,32.58,26.47,21.38
2019-08-15-09,23.41,37.16,35.63,24.94
2019-08-15-10,32.07,45.3,47.34,34.1
2019-08-15-11,47.34,55.48,60.06,46.83
2019-08-15-12,67.19,68.72,69.22,61.59
2019-08-15-13,85.51,78.9,74.82,65.66
2019-08-15-14,86.02,88.06,79.91,69.22
2019-08-15-15,92.64,94.16,81.44,66.68
2019-08-15-16,105.36,96.2,68.21,65.66
2019-08-15-17,106.89,96.71,60.57,61.08
2019-08-15-18,96.2,95.69,57.52,54.46
2019-08-15-19,73.81,91.62,51.92,41.23
2019-08-15-20,60.06,83.48,45.3,34.1
2019-08-15-21,51.41,67.19,37.67,25.45
2019-08-15-22,43.77,52.43,33.08,30.03
2019-08-15-23,48.36,47.85,28.0,31.56
2019-08-16-00,46.32,51.41,32.07,26.98
2019-08-16-01,42.76,53.95,36.14,23.92
2019-08-16-02,38.68,67.19,34.1,23.92
2019-08-16-03,32.58,62.1,31.56,26.47
2019-08-16-04,32.58,51.92,32.07,22.9
2019-08-16-05,42.76,43.77,28.0,21.38
2019-08-16-06,43.26,33.59,26.47,20.87
2019-08-16-07,39.7,24.43,23.41,20.36
2019-08-16-08,38.17,30.54,27.49,21.38
2019-08-16-09,34.1,49.88,35.12,29.01
2019-08-16-10,33.59,70.24,45.3,36.14
2019-08-16-11,34.1,81.95,52.43,44.28
2019-08-16-12,36.65,92.64,61.08,57.52
2019-08-16-13,38.68,105.87,71.77,62.1
2019-08-16-14,37.67,122.16,79.4,64.13
2019-08-16-15,35.12,126.74,83.48,62.1
2019-08-16-16,36.65,134.88,67.7,62.61
2019-08-16-17,37.67,130.3,53.44,60.57
2019-08-16-18,38.17,119.62,53.95,50.39
2019-08-16-19,34.61,109.44,45.81,40.21
2019-08-16-20,25.96,104.85,38.68,28.5
2019-08-16-21,19.85,100.78,27.49,20.87
2019-08-16-22,23.41,92.64,17.31,15.78
2019-08-16-23,21.38,85.51,13.74,9.67
2019-08-17-00,19.34,74.82,11.71,19.85
2019-08-17-01,15.27,62.61,14.25,19.34
2019-08-17-02,9.67,57.52,13.74,16.8
2019-08-17-03,7.13,53.95,12.22,12.72
2019-08-17-04,6.62,49.37,11.71,9.16
2019-08-17-05,8.14,42.76,10.69,12.72
2019-08-17-06,12.22,34.1,8.14,15.27
2019-08-17-07,12.22,30.54,10.18,18.83
2019-08-17-08,18.83,46.83,13.74,22.4
2019-08-17-09,25.96,65.15,21.89,28.0
2019-08-17-10,32.07,93.15,36.65,37.67
2019-08-17-11,35.63,112.49,47.85,53.95
2019-08-17-12,38.68,122.16,67.19,70.24
2019-08-17-13,41.74,133.87,74.31,79.91
2019-08-17-14,42.25,131.83,55.99,71.77
2019-08-17-15,42.76,132.34,46.32,64.64
2019-08-17-16,40.21,127.25,39.19,63.62
2019-08-17-17,38.68,125.72,35.12,62.61
2019-08-17-18,35.63,117.07,33.08,55.99
2019-08-17-19,31.05,104.85,32.58,45.3
2019-08-17-20,23.41,94.16,27.49,37.67
2019-08-17-21,17.82,85.0,20.36,35.63
2019-08-17-22,11.71,74.82,15.78,30.54
2019-08-17-23,9.16,63.62,13.74,29.01
2019-08-18-00,15.78,61.59,18.83,31.56
2019-08-18-01,12.72,54.46,18.32,30.54
2019-08-18-02,8.14,48.86,14.25,33.08
2019-08-18-03,10.69,47.34,13.23,28.5
2019-08-18-04,11.2,47.34,12.22,19.85
2019-08-18-05,8.14,52.43,12.72,23.92
2019-08-18-06,8.14,54.97,12.72,21.38
2019-08-18-07,6.11,54.46,11.71,17.82
2019-08-18-08,9.67,51.92,15.27,20.36
2019-08-18-09,14.76,54.97,21.38,27.49
2019-08-18-10,20.36,65.66,36.14,32.07
2019-08-18-11,29.52,79.91,50.9,38.68
2019-08-18-12,41.74,89.08,65.66,54.46
2019-08-18-13,53.44,93.66,73.81,60.06
2019-08-18-14,59.04,84.49,82.97,58.54
2019-08-18-15,66.68,74.31,76.86,57.52
2019-08-18-16,68.72,67.19,75.84,49.37
2019-08-18-17,74.82,60.06,71.26,41.74
2019-08-18-18,81.44,57.01,63.12,35.63
2019-08-18-19,81.95,52.94,55.99,33.08
2019-08-18-20,76.86,41.23,49.88,28.0
2019-08-18-21,64.64,28.0,48.36,29.01
2019-08-18-22,54.97,20.87,48.36,32.58
2019-08-18-23,48.86,24.43,40.72,30.03
2019-08-19-00,39.7,22.4,38.68,24.43
2019-08-19-01,33.08,20.36,33.59,21.89
2019-08-19-02,21.89,33.08,29.01,37.67
2019-08-19-03,21.89,35.12,29.52,43.77
2019-08-19-04,18.83,38.68,29.52,43.26
2019-08-19-05,13.74,39.19,29.52,38.68
2019-08-19-06,11.71,40.21,27.49,38.68
2019-08-19-07,8.65,44.79,26.47,38.17
2019-08-19-08,13.23,51.92,28.0,37.16
2019-08-19-09,23.92,57.52,42.25,40.21
2019-08-19-10,38.17,62.61,43.77,39.7
2019-08-19-11,57.52,67.19,41.23,44.28
2019-08-19-12,82.97,72.79,43.26,53.44
2019-08-19-13,100.27,73.81,41.74,58.03
2019-08-19-14,105.36,73.81,43.77,58.54
2019-08-19-15,106.38,72.28,44.28,54.46
2019-08-19-16,103.33,68.21,46.32,47.34
2019-08-19-17,99.26,66.17,49.37,41.23
2019-08-19-18,96.2,66.17,51.92,33.59
2019-08-19-19,97.22,66.17,53.95,34.61
2019-08-19-20,89.58,60.57,54.97,34.1
2019-08-19-21,79.4,57.01,49.37,33.59
2019-08-19-22,74.31,55.48,48.86,33.59
2019-08-19-23,70.75,51.41,52.94,32.58
2019-08-20-00,67.7,48.36,50.9,29.52
2019-08-20-01,61.59,45.81,41.23,29.01
2019-08-20-02,51.92,44.28,34.61,25.96
2019-08-20-03,46.32,40.72,26.98,35.63
2019-08-20-04,42.76,37.16,28.0,43.77
2019-08-20-05,38.68,33.08,28.5,44.79
2019-08-20-06,34.1,30.03,26.98,40.72
2019-08-20-07,28.0,27.49,24.43,36.65
2019-08-20-08,33.08,34.1,22.4,32.58
2019-08-20-09,43.26,38.17,33.59,36.14
2019-08-20-10,43.77,45.81,44.79,33.59
2019-08-20-11,44.79,53.95,48.86,41.23
2019-08-20-12,43.77,61.59,52.43,51.92
2019-08-20-13,43.26,67.7,57.52,52.94
2019-08-20-14,40.21,66.68,58.54,46.83
2019-08-20-15,39.7,67.19,56.5,44.79
2019-08-20-16,37.16,61.59,52.94,42.25
2019-08-20-17,36.14,57.52,51.92,41.74
2019-08-20-18,35.12,52.43,45.81,42.76
2019-08-20-19,32.58,47.85,44.79,40.21
2019-08-20-20,30.54,46.83,41.74,36.65
2019-08-20-21,27.49,47.34,41.23,36.14
2019-08-20-22,23.41,49.37,38.68,35.12
2019-08-20-23,23.41,47.85,35.63,32.58
2019-08-21-00,23.92,45.81,33.59,31.56
2019-08-21-01,24.43,43.26,28.5,25.96
2019-08-21-02,21.38,37.16,28.0,18.32
2019-08-21-03,15.27,33.59,26.98,13.23
2019-08-21-04,13.74,25.96,22.9,18.32
2019-08-21-05,12.22,22.9,20.36,14.25
2019-08-21-06,9.16,25.96,19.85,10.18
2019-08-21-07,9.67,30.03,17.82,11.71
2019-08-21-08,15.27,40.72,21.38,14.25
2019-08-21-09,22.4,50.9,31.05,29.01
2019-08-21-10,29.52,66.68,42.76,41.23
2019-08-21-11,35.12,77.88,51.92,49.37
2019-08-21-12,41.23,84.49,60.57,60.06
2019-08-21-13,45.3,90.6,76.35,72.28
2019-08-21-14,49.37,94.16,65.15,77.37
2019-08-21-15,49.37,93.15,67.19,70.24
2019-08-21-16,49.37,92.64,60.06,54.97
2019-08-21-17,50.9,88.06,55.99,52.43
2019-08-21-18,47.85,74.31,52.94,50.9
2019-08-21-19,41.74,54.97,49.37,47.85
2019-08-21-21,30.54,41.23,42.76,41.23
2019-08-22-03,13.74,33.59,28.0,17.82
2019-08-22-14,40.21,83.98,46.83,42.76
2019-08-22-15,40.72,83.98,44.79,43.26
2019-08-22-16,43.77,79.4,43.77,37.67
2019-08-22-20,23.92,60.57,43.26,29.52
2019-08-22-21,18.83,59.55,41.23,28.0
2019-08-23-08,10.18,32.58,14.25,20.36
2019-08-24-00,-999.0,-999.0,-999.0,-999.0
2019-08-24-01,-999.0,-999.0,-999.0,-999.0
2019-08-24-02,-999.0,-999.0,-999.0,-999.0
2019-08-24-03,-999.0,-999.0,-999.0,-999.0
2019-08-24-04,-999.0,-999.0,-999.0,-999.0
2019-08-24-05,-999.0,-999.0,-999.0,-999.0
2019-08-24-06,-999.0,-999.0,-999.0,-999.0
2019-08-24-07,-999.0,-999.0,-999.0,-999.0
2019-08-24-08,-999.0,-999.0,-999.0,-999.0
2019-08-24-09,-999.0,-999.0,-999.0,-999.0
2019-08-24-10,-999.0,-999.0,-999.0,-999.0
2019-08-24-11,-999.0,-999.0,-999.0,-999.0
2019-08-24-12,-999.0,-999.0,-999.0,-999.0
2019-08-24-13,-999.0,-999.0,-999.0,-999.0
2019-08-24-14,-999.0,-999.0,-999.0,-999.0
2019-08-24-15,-999.0,-999.0,-999.0,-999.0
2019-08-24-16,-999.0,-999.0,-999.0,-999.0
2019-08-24-17,-999.0,-999.0,-999.0,-999.0
2019-08-24-18,-999.0,-999.0,-999.0,-999.0
2019-08-24-19,-999.0,-999.0,-999.0,-999.0
2019-08-24-20,-999.0,-999.0,-999.0,-999.0
2019-08-24-21,-999.0,-999.0,-999.0,-999.0
2019-08-24-22,-999.0,-999.0,-999.0,-999.0
2019-08-24-23,-999.0,-999.0,-999.0,-999.0
2019-08-25-08,10.69,9.16,10.18,30.03
2019-08-25-10,31.05,16.8,21.89,20.87
2019-08-25-11,49.88,21.89,23.41,21.89
2019-08-25-12,64.13,28.0,24.43,24.94
2019-08-25-13,75.33,26.47,26.47,28.0
2019-08-25-14,80.42,27.49,26.47,34.1
2019-08-25-15,79.4,25.45,25.45,33.59
2019-08-25-16,82.46,23.41,28.0,33.08
2019-08-25-17,85.0,18.32,26.47,31.05
2019-08-25-18,77.88,12.22,24.94,31.05
2019-08-25-19,71.77,11.71,25.45,33.08
2019-08-25-20,66.68,12.22,25.45,31.05
2019-08-25-21,63.12,10.69,20.36,30.54
2019-08-25-22,60.57,10.69,16.8,29.01
2019-08-25-23,55.99,9.16,14.25,28.5
2019-08-26-00,48.86,9.67,13.74,27.49
2019-08-26-01,40.72,10.18,13.74,22.9
2019-08-26-02,35.12,12.22,13.23,23.41
2019-08-26-03,28.0,14.25,12.22,22.4
2019-08-26-04,23.92,13.74,13.74,22.9
2019-08-26-05,20.87,13.23,12.22,22.4
2019-08-26-06,16.29,11.2,11.71,21.38
2019-08-26-07,12.22,9.16,11.2,19.34
2019-08-26-08,13.74,8.14,12.22,17.82
2019-08-26-09,16.29,12.22,14.76,21.38
2019-08-26-10,19.34,22.9,21.38,22.9
2019-08-26-11,28.5,36.65,27.49,25.96
2019-08-26-12,38.17,51.41,29.01,25.96
2019-08-26-13,47.34,64.13,34.1,25.45
2019-08-26-14,62.61,70.75,37.16,25.45
2019-08-26-15,67.7,74.31,39.7,23.41
2019-08-26-16,67.19,77.37,34.61,24.94
2019-08-26-17,68.72,79.4,30.54,24.94
2019-08-26-18,68.72,74.82,28.5,24.94
2019-08-26-19,63.62,63.12,23.41,21.38
2019-08-26-20,50.9,52.43,18.32,20.36
2019-08-26-21,41.23,36.14,15.78,19.85
2019-08-26-22,33.59,25.96,13.23,19.85
2019-08-26-23,29.01,20.87,11.71,17.31
2019-08-27-00,24.43,18.83,8.65,14.25
2019-08-27-01,19.34,17.31,7.64,11.2
2019-08-27-02,12.22,15.27,7.13,10.69
2019-08-27-03,9.67,14.76,6.11,9.16
2019-08-27-04,4.07,14.76,4.07,10.18
2019-08-27-05,6.11,14.25,5.09,8.14
2019-08-27-06,6.11,12.72,5.09,7.64
2019-08-27-07,4.07,10.69,6.11,8.65
2019-08-27-08,14.76,13.74,8.14,10.69
2019-08-27-09,20.36,24.43,14.76,12.22
2019-08-27-10,28.0,35.63,23.41,15.27
2019-08-27-11,36.65,51.41,34.61,19.34
2019-08-27-12,42.76,69.73,48.36,27.49
2019-08-27-13,45.3,85.51,60.57,35.63
2019-08-27-14,42.25,96.2,73.81,38.17
2019-08-27-15,43.26,101.29,66.68,39.19
2019-08-27-16,48.86,76.86,69.22,35.63
2019-08-27-17,51.92,51.41,63.62,34.1
2019-08-27-18,49.88,46.32,53.95,26.47
2019-08-27-19,45.81,42.25,42.25,21.38
2019-08-27-20,37.67,35.12,33.08,21.89
2019-08-27-21,29.52,31.56,27.49,19.34
2019-08-27-22,24.94,29.52,22.4,18.32
2019-08-27-23,22.4,26.47,23.92,20.36
2019-08-28-00,19.85,28.5,18.32,20.87
2019-08-28-01,16.29,26.98,13.74,19.34
2019-08-28-02,9.67,28.5,11.71,17.31
2019-08-28-03,8.65,28.0,9.16,11.2
2019-08-28-04,7.13,34.1,8.65,12.22
2019-08-28-05,5.6,34.1,7.64,11.71
2019-08-28-06,9.16,30.54,8.14,9.16
2019-08-28-07,10.18,25.96,7.64,8.65
2019-08-28-08,20.36,18.32,10.18,9.67
2019-08-28-09,26.47,30.54,11.71,13.23
2019-08-28-10,27.49,40.72,12.22,24.94
2019-08-28-11,29.01,50.9,16.29,43.26
2019-08-28-12,31.56,49.88,20.36,59.55
2019-08-28-13,33.08,50.9,21.38,71.26
2019-08-28-14,34.1,40.72,20.87,67.19
2019-08-28-15,34.61,43.26,19.34,53.44
2019-08-28-16,35.12,46.32,17.82,43.26
2019-08-28-17,36.14,45.3,16.8,34.1
2019-08-28-18,34.61,42.25,14.25,25.45
2019-08-28-19,31.56,37.67,12.22,20.87
2019-08-28-20,28.5,37.67,10.18,16.29
2019-08-28-21,26.47,39.19,9.16,11.71
2019-08-28-22,27.49,37.67,9.16,9.67
2019-08-28-23,26.98,34.61,8.65,9.16
2019-08-29-00,23.92,34.61,8.14,6.62
2019-08-29-01,20.36,35.63,6.11,6.11
2019-08-29-02,15.78,36.65,5.6,6.11
2019-08-29-03,14.25,38.68,5.09,7.13
2019-08-29-04,10.69,46.32,4.58,8.65
2019-08-29-05,13.23,46.83,4.07,8.65
2019-08-29-06,15.27,46.32,3.56,8.14
2019-08-29-07,17.82,47.85,4.58,7.13
2019-08-29-08,22.9,40.72,5.6,8.14
2019-08-29-09,28.5,36.65,10.69,10.69
2019-08-29-10,32.58,33.08,16.8,15.27
2019-08-29-11,34.61,35.12,26.47,24.94
2019-08-29-12,36.14,33.08,34.61,32.07
2019-08-29-13,36.65,29.01,41.74,33.59
2019-08-29-14,36.14,27.49,44.79,31.05
2019-08-29-15,36.65,32.58,48.36,29.01
2019-08-29-16,36.14,32.58,55.48,21.89
2019-08-29-17,36.65,32.07,57.01,21.38
2019-08-29-18,36.14,28.5,55.99,22.4
2019-08-29-19,32.58,26.47,47.85,19.85
2019-08-29-20,26.47,24.43,44.28,16.29
2019-08-29-21,25.96,26.47,38.68,17.82
2019-08-29-22,26.98,24.94,32.58,18.32
2019-08-29-23,26.98,22.4,33.59,17.31
2019-08-30-22,26.98,43.77,42.76,40.72
2019-08-31-00,21.38,57.01,40.21,32.58
2019-08-31-01,17.82,64.64,39.7,31.05
2019-08-31-02,13.23,61.08,37.67,32.58
2019-08-31-03,10.69,53.44,36.14,30.03
2019-08-31-04,7.64,43.26,35.63,37.67
2019-08-31-05,7.13,36.14,34.1,38.68
2019-08-31-06,7.64,31.56,32.07,35.63
2019-08-31-07,11.2,28.0,29.52,32.07
2019-08-31-08,13.74,32.07,26.47,31.05
2019-08-31-09,20.36,48.36,32.07,35.63
2019-08-31-10,31.05,60.57,38.68,39.19
2019-08-31-11,41.23,68.21,40.21,41.74
2019-08-31-12,53.44,74.31,39.19,43.77
2019-08-31-13,60.06,78.39,41.23,48.86
2019-08-31-14,61.59,79.4,42.76,52.94
2019-08-31-15,67.7,76.86,44.79,57.52
2019-08-31-16,77.88,70.75,45.81,62.1
2019-08-31-17,85.0,67.7,44.28,54.97
2019-08-31-18,81.95,64.13,43.26,49.88
2019-08-31-19,78.9,60.06,39.7,41.23
2019-08-31-20,63.62,55.48,35.63,36.65
2019-08-31-21,55.99,48.86,33.59,32.58
2019-08-31-22,49.88,43.77,32.07,27.49
2019-09-01-00,40.21,42.25,30.54,22.9
2019-09-01-08,12.72,53.95,13.23,18.32
2019-09-01-09,26.47,47.85,14.25,18.83
2019-09-01-10,40.21,48.86,16.29,21.89
2019-09-01-11,55.99,55.99,15.78,26.98
2019-09-01-12,72.28,52.94,19.34,34.61
2019-09-01-15,87.55,43.26,20.36,50.9
2019-09-01-16,89.08,40.72,19.34,44.28
2019-09-01-17,87.04,39.7,17.82,40.72
2019-09-01-18,78.9,42.25,15.78,34.61
2019-09-01-19,68.72,40.21,15.27,31.05
2019-09-01-20,59.55,37.67,14.25,28.0
2019-09-01-21,54.97,33.59,12.72,25.45
2019-09-01-22,50.9,35.12,11.2,22.9
2019-09-01-23,44.28,34.61,10.18,18.32
2019-09-02-00,37.67,33.08,9.16,16.8
2019-09-02-01,30.03,32.07,8.14,13.23
2019-09-02-02,23.92,34.1,7.64,13.23
2019-09-02-03,18.83,35.63,6.62,12.22
2019-09-02-04,10.69,35.12,5.6,9.67
2019-09-02-05,12.22,38.17,7.13,7.64
2019-09-02-06,12.72,36.14,7.13,10.69
2019-09-02-07,17.31,31.56,7.64,9.16
2019-09-02-08,26.47,26.47,8.14,12.22
2019-09-02-09,34.61,25.45,11.2,14.25
2019-09-02-10,48.36,28.0,14.76,18.32
2019-09-02-11,66.17,40.72,15.27,28.0
2019-09-02-12,87.55,48.36,22.9,36.65
2019-09-02-13,96.2,47.34,25.45,55.48
2019-09-02-14,101.8,43.26,32.07,54.97
2019-09-02-15,101.8,32.58,28.5,49.37
2019-09-02-16,99.76,26.98,31.56,41.74
2019-09-02-17,92.64,19.34,31.05,40.21
2019-09-02-18,98.75,18.32,24.94,38.17
2019-09-02-19,93.66,18.32,17.31,33.08
2019-09-02-20,80.93,23.92,13.23,29.52
2019-09-02-21,73.3,25.45,13.23,28.5
2019-09-02-22,68.72,23.92,10.69,30.03
2019-09-02-23,64.64,20.87,10.18,26.98
2019-09-03-00,54.46,17.82,10.18,22.4
2019-09-03-14,131.32,18.32,26.47,38.17
2019-09-03-15,140.48,14.76,26.98,40.21
2019-09-03-16,142.52,12.72,26.47,38.68
2019-09-03-17,133.87,11.2,25.45,39.7
2019-09-03-18,119.62,7.64,24.43,39.19
2019-09-03-19,104.85,3.05,22.9,30.54
2019-09-03-20,89.08,2.54,22.4,21.89
2019-09-03-21,75.33,2.54,21.89,19.34
2019-09-03-22,65.15,2.54,18.83,17.82
2019-09-03-23,61.08,2.04,16.8,14.76
2019-09-04-00,52.94,2.54,15.78,16.8
2019-09-04-01,47.34,3.05,15.27,16.8
2019-09-04-02,31.56,2.54,13.74,18.32
2019-09-04-03,28.5,2.04,12.72,16.8
2019-09-04-04,21.89,1.53,13.23,16.8
2019-09-04-05,20.87,1.53,12.72,15.27
2019-09-04-06,19.85,1.53,11.2,14.25
2019-09-04-07,16.29,3.05,8.14,13.74
2019-09-04-08,21.89,5.09,9.16,12.22
2019-09-04-11,-999.0,-999.0,-999.0,-999.0
2019-09-04-12,82.46,21.89,16.8,26.47
2019-09-04-13,100.78,19.34,22.9,24.94
2019-09-04-14,114.02,19.34,22.9,28.5
2019-09-04-15,118.09,22.4,19.85,31.05
2019-09-04-16,114.52,26.47,19.85,29.01
2019-09-04-17,106.38,23.41,18.83,25.45
2019-09-04-18,104.85,19.34,19.34,24.43
2019-09-04-19,97.22,14.76,13.23,22.4
2019-09-04-20,85.0,14.25,12.72,20.36
2019-09-04-21,71.26,10.69,8.14,19.85
2019-09-04-22,57.01,9.67,7.13,18.32
2019-09-04-23,52.43,10.69,7.64,14.76
2019-09-05-00,49.88,8.14,6.62,11.2
2019-09-05-01,39.19,4.58,8.14,16.29
2019-09-05-02,31.56,3.56,9.67,13.74
2019-09-05-03,26.47,2.54,10.18,14.76
2019-09-05-04,17.31,1.53,7.64,15.27
2019-09-05-05,16.29,2.04,8.65,15.27
2019-09-05-06,23.41,2.04,5.09,15.78
2019-09-05-07,21.89,2.04,6.11,12.22
2019-09-05-08,31.56,3.56,8.14,14.25
2019-09-05-09,45.81,3.56,11.71,17.31
2019-09-05-10,61.08,5.6,16.29,20.36
2019-09-05-11,75.33,8.65,17.31,26.47
2019-09-05-12,98.75,12.72,21.38,32.07
2019-09-05-13,107.4,18.32,25.45,35.12
2019-09-05-14,111.47,17.82,28.0,32.07
2019-09-05-15,114.52,18.83,32.58,42.25
2019-09-05-16,117.07,16.29,32.07,42.25
2019-09-05-17,112.49,9.67,25.45,38.68
2019-09-05-18,107.91,4.58,21.38,30.54
2019-09-05-19,97.22,2.54,15.27,27.49
2019-09-05-20,84.49,3.05,11.71,24.43
2019-09-05-21,71.77,2.54,9.67,21.89
2019-09-05-22,66.68,3.56,8.14,18.83
2019-09-05-23,62.61,4.58,8.14,17.31
2019-09-06-00,56.5,5.6,7.64,16.29
2019-09-06-01,44.28,3.56,6.11,15.78
2019-09-06-02,37.67,4.58,7.64,12.22
2019-09-06-03,32.07,2.54,7.64,10.18
2019-09-06-04,23.92,2.54,6.11,8.14
2019-09-06-05,21.38,2.54,6.11,8.14
2019-09-06-06,17.82,1.53,5.6,9.16
2019-09-06-07,20.87,2.54,5.6,11.2
2019-09-06-08,33.08,3.05,10.18,13.74
2019-09-06-09,46.83,2.54,14.76,16.8
2019-09-06-10,61.08,3.05,21.38,22.9
2019-09-06-11,81.95,4.58,31.56,33.08
2019-09-06-12,103.33,8.65,36.14,48.86
2019-09-06-13,121.65,11.2,37.67,59.55
2019-09-06-14,131.83,13.74,36.65,77.88
2019-09-06-15,135.39,13.74,33.08,66.17
2019-09-06-16,134.38,13.23,31.05,60.06
2019-09-06-17,126.74,13.74,30.03,57.52
2019-09-06-18,120.63,12.22,28.0,54.46
2019-09-06-19,111.98,11.2,26.98,50.9
2019-09-06-20,90.09,10.18,30.54,45.3
2019-09-06-21,72.28,9.16,26.47,34.1
2019-09-06-22,64.13,10.69,24.43,30.03
2019-09-06-23,58.54,11.2,22.9,29.01
2019-09-07-00,50.9,12.22,16.29,31.05
2019-09-07-01,41.74,11.2,9.16,27.49
2019-09-07-02,37.16,10.18,5.6,23.92
2019-09-07-03,28.0,11.71,6.11,17.31
2019-09-07-04,29.01,13.23,5.09,16.29
2019-09-07-05,28.0,11.71,4.58,14.76
2019-09-07-06,30.54,10.18,4.07,9.16
2019-09-07-07,42.25,11.71,5.6,10.18
2019-09-07-08,48.36,15.78,10.69,12.72
2019-09-07-09,63.12,21.38,21.89,15.78
2019-09-07-10,81.44,29.52,35.12,22.9
2019-09-07-11,98.75,35.63,48.36,33.59
2019-09-07-12,111.98,42.25,61.59,47.34
2019-09-07-13,117.58,55.48,64.13,61.08
2019-09-07-14,111.98,65.66,67.7,71.26
2019-09-07-15,106.38,73.81,57.01,71.26
2019-09-07-16,110.45,78.39,50.9,69.73
2019-09-07-17,113.51,78.39,45.3,69.22
2019-09-07-18,105.87,68.21,42.76,61.08
2019-09-07-19,93.15,62.1,38.68,55.48
2019-09-07-20,77.88,59.04,33.08,49.88
2019-09-07-21,69.22,51.92,34.61,47.34
2019-09-07-22,66.68,47.85,29.52,43.77
2019-09-07-23,61.59,39.19,26.47,32.58
2019-09-08-00,52.94,33.08,22.4,30.03
2019-09-08-01,41.74,25.45,16.8,26.47
2019-09-08-02,26.98,33.59,16.8,26.98
2019-09-08-03,21.89,34.1,11.71,18.83
2019-09-08-04,21.89,29.01,14.76,18.83
2019-09-08-05,22.4,23.41,13.23,16.29
2019-09-08-06,22.9,18.83,11.71,13.23
2019-09-08-07,18.83,16.8,11.71,14.25
2019-09-08-08,31.56,36.14,17.82,13.74
2019-09-08-09,42.25,60.06,22.4,21.89
2019-09-08-10,54.97,73.3,35.63,36.65
2019-09-08-11,61.59,81.44,47.34,52.94
2019-09-08-12,68.21,85.51,63.12,69.73
2019-09-08-13,77.37,85.0,75.84,88.57
2019-09-08-14,81.95,81.95,76.86,95.18
2019-09-08-15,87.04,75.33,67.7,79.4
2019-09-08-16,94.16,68.72,61.08,73.81
2019-09-08-17,101.29,60.57,52.94,64.64
2019-09-08-18,110.96,57.52,50.9,52.94
2019-09-08-19,103.33,54.97,46.83,43.77
2019-09-08-20,89.08,51.92,46.32,41.23
2019-09-08-21,83.48,49.88,42.76,38.68
2019-09-08-22,84.49,45.81,40.21,37.67
2019-09-08-23,88.06,42.76,36.14,35.63
2019-09-09-00,80.42,39.7,32.58,31.56
2019-09-09-01,69.22,36.14,30.54,35.12
2019-09-09-02,50.39,36.14,28.0,33.59
2019-09-09-03,32.07,33.59,25.96,28.5
2019-09-09-04,23.92,30.03,22.4,24.94
2019-09-09-05,20.87,26.47,19.85,22.9
2019-09-09-06,18.83,22.4,15.27,20.36
2019-09-09-07,22.4,19.85,14.76,20.36
2019-09-09-08,25.96,19.34,18.32,22.9
2019-09-09-09,40.72,22.4,26.47,26.98
2019-09-09-10,61.59,29.01,36.65,33.08
2019-09-09-11,79.91,37.67,48.36,43.26
2019-09-09-12,93.15,46.83,58.54,50.9
2019-09-09-13,111.47,50.39,64.64,61.08
2019-09-09-14,115.54,54.97,67.19,65.15
2019-09-09-15,121.65,59.04,65.15,66.17
2019-09-09-16,122.67,50.9,59.55,65.66
2019-09-09-17,110.96,30.54,54.97,61.59
2019-09-09-18,99.26,21.38,49.88,53.44
2019-09-09-19,79.91,18.32,45.3,49.37
2019-09-09-20,68.72,14.25,40.72,45.81
2019-09-09-21,59.55,10.69,37.67,44.28
2019-09-09-22,56.5,10.18,36.65,38.68
2019-09-09-23,48.86,9.67,38.17,33.08
2019-09-10-00,32.58,8.14,36.65,28.0
2019-09-10-01,26.47,7.64,31.56,28.0
2019-09-10-02,24.94,3.56,31.05,24.43
2019-09-10-03,24.94,2.04,27.49,26.98
2019-09-10-04,25.96,4.07,25.45,39.19
2019-09-10-05,24.94,4.58,20.87,34.1
2019-09-10-06,26.98,5.09,18.32,27.49
2019-09-10-07,33.08,5.09,19.34,21.38
2019-09-10-08,32.58,15.27,26.47,21.38
2019-09-10-09,30.03,42.76,34.61,20.87
2019-09-10-10,28.5,68.72,46.83,26.47
2019-09-10-11,29.01,89.58,56.5,34.61
2019-09-10-12,32.07,103.84,62.61,47.85
2019-09-10-13,31.56,108.42,69.73,53.44
2019-09-10-14,34.1,101.8,66.68,55.48
2019-09-10-15,33.59,97.73,58.54,63.12
2019-09-10-16,33.08,87.55,54.46,58.03
