,北京,上海,福州,廈門
2019-11-06-02,21.0,14.0,19.0,25.0
2019-11-06-03,22.0,15.0,17.0,23.0
2019-11-06-04,24.0,14.0,21.0,22.0
2019-11-06-05,25.0,15.0,22.0,20.0
2019-11-06-06,26.0,16.0,20.0,20.0
2019-11-06-07,26.0,17.0,20.0,20.0
2019-11-06-08,28.0,19.0,20.0,18.0
2019-11-06-09,29.0,18.0,19.0,17.0
2019-11-06-10,32.0,13.0,17.0,17.0
2019-11-06-11,37.0,13.0,16.0,16.0
2019-11-06-12,42.0,13.0,17.0,19.0
2019-11-06-13,51.0,11.0,15.0,19.0
2019-11-06-14,59.0,11.0,15.0,22.0
2019-11-06-15,66.0,11.0,17.0,22.0
2019-11-06-16,68.0,12.0,17.0,23.0
2019-11-06-17,67.0,13.0,19.0,24.0
2019-11-06-18,66.0,14.0,22.0,24.0
2019-11-06-19,70.0,18.0,24.0,23.0
2019-11-06-20,69.0,19.0,19.0,24.0
2019-11-06-21,68.0,17.0,17.0,23.0
2019-11-06-22,68.0,19.0,16.0,22.0
2019-11-06-23,70.0,17.0,17.0,22.0
2019-11-07-00,69.0,15.0,18.0,21.0
2019-11-07-01,68.0,19.0,20.0,20.0
2019-11-07-02,63.0,17.0,22.0,22.0
2019-11-07-03,48.0,22.0,24.0,23.0
2019-11-07-04,25.0,24.0,24.0,26.0
2019-11-07-05,12.0,31.0,27.0,25.0
2019-11-07-06,6.0,33.0,26.0,28.0
2019-11-07-07,6.0,34.0,25.0,32.0
2019-11-07-08,5.0,35.0,28.0,32.0
2019-11-07-09,7.0,30.0,27.0,31.0
2019-11-07-10,4.0,22.0,22.0,27.0
2019-11-07-11,7.0,26.0,17.0,19.0
2019-11-07-12,8.0,32.0,20.0,16.0
2019-11-07-13,10.0,38.0,21.0,17.0
2019-11-07-14,15.0,39.0,22.0,20.0
2019-11-07-15,20.0,40.0,22.0,19.0
2019-11-07-16,22.0,34.0,23.0,20.0
2019-11-07-17,27.0,39.0,35.0,21.0
2019-11-07-18,29.0,39.0,26.0,22.0
2019-11-07-19,34.0,50.0,29.0,23.0
2019-11-07-20,34.0,49.0,26.0,23.0
2019-11-07-21,33.0,44.0,32.0,21.0
2019-11-07-22,36.0,36.0,31.0,20.0
2019-11-07-23,36.0,30.0,33.0,22.0
2019-11-08-00,35.0,23.0,33.0,25.0
2019-11-08-01,36.0,21.0,32.0,31.0
2019-11-08-02,33.0,19.0,29.0,31.0
2019-11-08-03,34.0,18.0,30.0,25.0
2019-11-08-04,35.0,17.0,30.0,26.0
2019-11-08-05,35.0,17.0,29.0,29.0
2019-11-08-06,35.0,17.0,30.0,29.0
2019-11-08-07,32.0,13.0,30.0,27.0
2019-11-08-08,31.0,9.0,28.0,25.0
2019-11-08-09,33.0,10.0,21.0,23.0
2019-11-08-10,36.0,7.0,17.0,20.0
2019-11-08-11,34.0,9.0,20.0,19.0
2019-11-08-12,32.0,10.0,19.0,18.0
2019-11-08-13,29.0,15.0,20.0,20.0
2019-11-08-14,33.0,12.0,20.0,24.0
2019-11-08-15,33.0,13.0,20.0,26.0
2019-11-08-16,34.0,13.0,25.0,27.0
2019-11-08-17,37.0,14.0,30.0,30.0
2019-11-08-18,40.0,11.0,31.0,29.0
2019-11-08-19,45.0,11.0,31.0,28.0
2019-11-08-20,50.0,11.0,25.0,28.0
2019-11-08-21,54.0,12.0,23.0,30.0
2019-11-08-22,56.0,10.0,24.0,26.0
2019-11-08-23,58.0,11.0,27.0,23.0
2019-11-09-00,58.0,9.0,30.0,21.0
2019-11-09-01,55.0,9.0,31.0,23.0
2019-11-09-02,52.0,9.0,31.0,22.0
2019-11-09-03,42.0,8.0,31.0,23.0
2019-11-09-04,34.0,8.0,33.0,24.0
2019-11-09-05,29.0,7.0,33.0,26.0
2019-11-09-06,24.0,7.0,35.0,39.0
2019-11-09-07,23.0,8.0,36.0,38.0
2019-11-09-08,26.0,10.0,33.0,32.0
2019-11-09-09,26.0,11.0,31.0,26.0
2019-11-09-10,29.0,9.0,28.0,27.0
2019-11-09-11,29.0,8.0,27.0,31.0
2019-11-09-13,46.0,12.0,21.0,29.0
2019-11-09-14,65.0,13.0,21.0,28.0
2019-11-09-15,90.0,14.0,22.0,29.0
2019-11-09-16,127.0,18.0,26.0,29.0
2019-11-09-17,154.0,21.0,27.0,30.0
2019-11-09-18,172.0,21.0,31.0,28.0
2019-11-09-19,170.0,20.0,28.0,26.0
2019-11-09-20,168.0,17.0,22.0,26.0
2019-11-09-21,172.0,15.0,17.0,26.0
2019-11-09-22,163.0,14.0,16.0,26.0
2019-11-09-23,148.0,16.0,18.0,23.0
2019-11-10-00,144.0,16.0,20.0,23.0
2019-11-10-01,112.0,15.0,21.0,19.0
2019-11-10-02,87.0,15.0,21.0,17.0
2019-11-10-03,50.0,16.0,23.0,17.0
2019-11-10-04,8.0,20.0,24.0,21.0
2019-11-10-05,7.0,22.0,24.0,25.0
2019-11-10-06,12.0,23.0,26.0,26.0
2019-11-10-07,17.0,24.0,29.0,24.0
2019-11-10-08,31.0,24.0,27.0,24.0
2019-11-10-09,34.0,24.0,26.0,20.0
2019-11-10-10,33.0,24.0,27.0,15.0
2019-11-10-11,33.0,31.0,24.0,13.0
2019-11-10-12,29.0,40.0,17.0,12.0
2019-11-10-13,29.0,53.0,12.0,13.0
2019-11-10-14,30.0,63.0,13.0,13.0
2019-11-10-15,30.0,59.0,17.0,14.0
2019-11-10-16,31.0,56.0,21.0,14.0
2019-11-10-17,29.0,55.0,22.0,12.0
2019-11-10-18,27.0,58.0,26.0,14.0
2019-11-10-19,27.0,60.0,29.0,15.0
2019-11-10-20,24.0,58.0,31.0,17.0
2019-11-10-21,18.0,54.0,31.0,16.0
2019-11-10-22,13.0,56.0,34.0,17.0
2019-11-10-23,11.0,57.0,35.0,19.0
2019-11-11-00,12.0,61.0,35.0,18.0
2019-11-11-01,12.0,60.0,37.0,21.0
2019-11-11-02,12.0,59.0,38.0,25.0
2019-11-11-03,11.0,56.0,37.0,33.0
2019-11-11-04,12.0,55.0,39.0,42.0
2019-11-11-05,13.0,57.0,39.0,45.0
2019-11-11-06,14.0,56.0,36.0,46.0
2019-11-11-07,14.0,56.0,39.0,50.0
2019-11-11-08,18.0,59.0,40.0,53.0
2019-11-11-09,18.0,58.0,36.0,54.0
2019-11-11-10,19.0,46.0,34.0,46.0
2019-11-11-11,17.0,35.0,33.0,43.0
2019-11-11-12,12.0,29.0,32.0,42.0
2019-11-11-13,9.0,29.0,33.0,36.0
2019-11-11-14,8.0,26.0,30.0,32.0
2019-11-11-15,11.0,22.0,29.0,28.0
2019-11-11-16,13.0,24.0,30.0,23.0
2019-11-11-17,15.0,26.0,33.0,22.0
2019-11-11-18,18.0,31.0,36.0,25.0
2019-11-11-19,24.0,37.0,39.0,27.0
2019-11-11-20,29.0,45.0,44.0,30.0
2019-11-11-21,29.0,47.0,45.0,32.0
2019-11-11-22,28.0,49.0,47.0,33.0
2019-11-11-23,31.0,46.0,51.0,40.0
2019-11-12-00,34.0,37.0,50.0,45.0
2019-11-12-01,36.0,32.0,50.0,47.0
2019-11-12-02,38.0,31.0,49.0,44.0
2019-11-12-03,37.0,29.0,45.0,39.0
2019-11-12-04,38.0,31.0,45.0,33.0
2019-11-12-05,39.0,31.0,43.0,33.0
2019-11-12-06,39.0,32.0,44.0,33.0
2019-11-12-07,41.0,28.0,46.0,35.0
2019-11-12-08,42.0,27.0,48.0,36.0
2019-11-12-09,43.0,24.0,47.0,36.0
2019-11-12-10,47.0,23.0,45.0,33.0
2019-11-12-11,52.0,23.0,44.0,31.0
2019-11-12-12,56.0,23.0,41.0,34.0
2019-11-12-13,58.0,21.0,40.0,37.0
2019-11-12-14,59.0,20.0,36.0,35.0
2019-11-12-15,63.0,18.0,30.0,34.0
2019-11-12-16,66.0,22.0,28.0,63.0
2019-11-12-17,69.0,20.0,29.0,57.0
2019-11-12-18,69.0,22.0,31.0,54.0
2019-11-12-19,73.0,25.0,29.0,59.0
2019-11-12-20,75.0,30.0,28.0,58.0
2019-11-12-21,74.0,27.0,26.0,54.0
2019-11-12-22,67.0,27.0,23.0,55.0
2019-11-12-23,32.0,24.0,23.0,49.0
2019-11-13-00,21.0,23.0,28.0,46.0
2019-11-13-01,14.0,18.0,30.0,44.0
2019-11-13-02,13.0,17.0,35.0,44.0
2019-11-13-03,14.0,17.0,34.0,46.0
2019-11-13-04,15.0,20.0,33.0,59.0
2019-11-13-05,14.0,17.0,33.0,58.0
2019-11-13-06,13.0,21.0,33.0,58.0
2019-11-13-07,20.0,24.0,37.0,64.0
2019-11-13-08,17.0,36.0,39.0,81.0
2019-11-13-09,6.0,52.0,38.0,92.0
2019-11-13-10,3.0,71.0,36.0,66.0
2019-11-13-11,5.0,87.0,31.0,42.0
2019-11-13-12,6.0,107.0,30.0,41.0
2019-11-13-13,6.0,123.0,28.0,42.0
2019-11-13-14,7.0,125.0,27.0,39.0
2019-11-13-15,5.0,106.0,30.0,38.0
2019-11-13-16,5.0,79.0,32.0,30.0
2019-11-13-17,6.0,54.0,32.0,34.0
2019-11-13-18,6.0,53.0,33.0,23.0
2019-11-13-19,7.0,61.0,32.0,26.0
2019-11-13-20,7.0,70.0,34.0,26.0
2019-11-13-21,10.0,63.0,34.0,30.0
2019-11-13-22,8.0,52.0,32.0,36.0
2019-11-13-23,10.0,38.0,38.0,39.0
2019-11-14-00,9.0,31.0,39.0,40.0
2019-11-14-01,11.0,26.0,39.0,35.0
2019-11-14-02,12.0,25.0,40.0,38.0
2019-11-14-03,12.0,26.0,40.0,44.0
2019-11-14-04,12.0,28.0,37.0,47.0
2019-11-14-05,15.0,26.0,34.0,48.0
2019-11-14-06,17.0,23.0,31.0,50.0
2019-11-14-07,20.0,22.0,29.0,47.0
2019-11-14-08,21.0,20.0,30.0,43.0
2019-11-14-09,23.0,19.0,31.0,40.0
2019-11-14-10,24.0,18.0,32.0,39.0
2019-11-14-11,27.0,18.0,34.0,35.0
2019-11-14-12,27.0,18.0,37.0,34.0
2019-11-14-13,29.0,18.0,37.0,36.0
2019-11-14-14,30.0,19.0,44.0,40.0
2019-11-14-15,30.0,17.0,42.0,43.0
2019-11-14-16,32.0,18.0,39.0,44.0
2019-11-14-17,33.0,18.0,29.0,39.0
2019-11-14-18,34.0,15.0,25.0,30.0
2019-11-14-19,39.0,15.0,22.0,32.0
2019-11-14-20,38.0,18.0,19.0,34.0
2019-11-14-21,41.0,21.0,16.0,31.0
2019-11-14-22,42.0,22.0,14.0,24.0
2019-11-14-23,38.0,22.0,18.0,21.0
2019-11-15-00,36.0,20.0,17.0,17.0
2019-11-15-01,33.0,19.0,18.0,16.0
2019-11-15-02,30.0,17.0,17.0,19.0
2019-11-15-03,31.0,17.0,16.0,17.0
2019-11-15-04,33.0,15.0,16.0,16.0
2019-11-15-05,34.0,15.0,16.0,18.0
2019-11-15-06,30.0,17.0,16.0,21.0
2019-11-15-07,29.0,18.0,17.0,29.0
2019-11-15-08,31.0,20.0,17.0,30.0
2019-11-15-09,35.0,22.0,18.0,26.0
2019-11-15-10,40.0,22.0,17.0,20.0
2019-11-15-11,42.0,23.0,12.0,13.0
2019-11-15-12,43.0,23.0,12.0,14.0
2019-11-15-13,43.0,23.0,13.0,16.0
2019-11-15-14,41.0,24.0,12.0,18.0
2019-11-15-15,42.0,24.0,13.0,18.0
2019-11-15-16,38.0,23.0,14.0,17.0
2019-11-15-17,36.0,22.0,13.0,16.0
2019-11-15-18,35.0,21.0,14.0,17.0
2019-11-15-19,35.0,24.0,14.0,16.0
2019-11-15-20,34.0,24.0,13.0,17.0
2019-11-15-21,35.0,22.0,13.0,16.0
2019-11-15-22,35.0,21.0,14.0,15.0
2019-11-15-23,35.0,19.0,15.0,16.0
2019-11-16-00,37.0,19.0,15.0,15.0
2019-11-16-01,37.0,18.0,18.0,15.0
2019-11-16-02,38.0,17.0,16.0,16.0
2019-11-16-03,37.0,17.0,17.0,17.0
2019-11-16-04,36.0,16.0,15.0,19.0
2019-11-16-05,37.0,19.0,15.0,23.0
2019-11-16-06,34.0,17.0,15.0,28.0
2019-11-16-07,34.0,15.0,16.0,31.0
2019-11-16-08,37.0,19.0,18.0,33.0
2019-11-16-09,42.0,21.0,17.0,33.0
2019-11-16-10,42.0,21.0,18.0,33.0
2019-11-16-11,45.0,22.0,21.0,38.0
2019-11-16-12,47.0,22.0,18.0,30.0
2019-11-16-13,53.0,25.0,14.0,25.0
2019-11-16-14,56.0,26.0,13.0,20.0
2019-11-16-15,60.0,26.0,16.0,20.0
2019-11-16-16,64.0,24.0,16.0,25.0
2019-11-16-17,62.0,24.0,14.0,25.0
2019-11-16-18,65.0,26.0,16.0,18.0
2019-11-16-19,63.0,31.0,19.0,15.0
2019-11-16-20,59.0,34.0,20.0,15.0
2019-11-16-21,54.0,38.0,20.0,14.0
2019-11-16-22,51.0,32.0,18.0,17.0
2019-11-16-23,49.0,23.0,18.0,20.0
2019-11-17-00,49.0,20.0,20.0,21.0
2019-11-17-01,46.0,16.0,16.0,23.0
2019-11-17-02,42.0,13.0,18.0,34.0
2019-11-17-03,43.0,14.0,15.0,31.0
2019-11-17-04,43.0,12.0,17.0,32.0
2019-11-17-05,45.0,12.0,16.0,38.0
2019-11-17-06,46.0,10.0,19.0,53.0
2019-11-17-07,48.0,12.0,21.0,58.0
2019-11-17-08,52.0,12.0,23.0,59.0
2019-11-17-09,60.0,15.0,24.0,48.0
2019-11-17-10,68.0,14.0,19.0,29.0
2019-11-17-11,76.0,14.0,19.0,22.0
2019-11-17-12,80.0,16.0,19.0,23.0
2019-11-17-13,80.0,18.0,20.0,36.0
2019-11-17-14,71.0,22.0,20.0,34.0
2019-11-17-15,58.0,24.0,20.0,29.0
2019-11-17-16,53.0,26.0,24.0,30.0
2019-11-17-17,60.0,28.0,31.0,30.0
2019-11-17-18,73.0,36.0,34.0,27.0
2019-11-17-19,75.0,45.0,33.0,26.0
2019-11-17-20,78.0,65.0,32.0,29.0
2019-11-17-21,44.0,72.0,33.0,29.0
2019-11-17-22,17.0,77.0,33.0,31.0
2019-11-17-23,15.0,121.0,34.0,31.0
2019-11-18-00,16.0,133.0,37.0,31.0
2019-11-18-01,15.0,113.0,41.0,36.0
2019-11-18-02,15.0,60.0,39.0,43.0
2019-11-18-03,15.0,24.0,39.0,46.0
2019-11-18-04,10.0,22.0,35.0,48.0
2019-11-18-05,7.0,29.0,34.0,53.0
2019-11-18-06,7.0,32.0,35.0,63.0
2019-11-18-07,10.0,28.0,34.0,75.0
2019-11-18-08,11.0,27.0,32.0,73.0
2019-11-18-09,13.0,32.0,31.0,70.0
2019-11-18-10,17.0,34.0,34.0,65.0
2019-11-18-11,25.0,44.0,40.0,53.0
2019-11-18-12,28.0,57.0,47.0,45.0
2019-11-18-13,23.0,62.0,52.0,37.0
2019-11-18-14,26.0,59.0,80.0,32.0
2019-11-18-15,30.0,58.0,68.0,34.0
2019-11-18-16,28.0,56.0,39.0,43.0
2019-11-18-17,21.0,52.0,31.0,39.0
2019-11-18-18,21.0,53.0,29.0,38.0
2019-11-18-19,21.0,54.0,26.0,35.0
2019-11-18-20,23.0,53.0,23.0,38.0
2019-11-18-21,24.0,49.0,18.0,32.0
2019-11-18-22,27.0,46.0,20.0,30.0
2019-11-18-23,30.0,45.0,22.0,26.0
2019-11-19-00,24.0,43.0,22.0,25.0
2019-11-19-01,20.0,44.0,20.0,24.0
2019-11-19-02,11.0,46.0,22.0,25.0
2019-11-19-03,10.0,44.0,22.0,25.0
2019-11-19-04,7.0,40.0,21.0,22.0
2019-11-19-05,6.0,37.0,19.0,24.0
2019-11-19-06,8.0,39.0,16.0,27.0
2019-11-19-07,6.0,40.0,14.0,27.0
2019-11-19-08,7.0,42.0,12.0,24.0
2019-11-19-09,6.0,46.0,12.0,20.0
2019-11-19-10,8.0,45.0,12.0,18.0
2019-11-19-11,9.0,38.0,15.0,19.0
2019-11-19-12,15.0,27.0,20.0,18.0
2019-11-19-13,19.0,26.0,23.0,18.0
2019-11-19-14,18.0,31.0,22.0,19.0
2019-11-19-15,18.0,34.0,20.0,25.0
2019-11-19-16,22.0,33.0,21.0,30.0
2019-11-19-17,26.0,28.0,28.0,33.0
2019-11-19-18,33.0,28.0,27.0,29.0
2019-11-19-19,37.0,23.0,25.0,25.0
2019-11-19-20,37.0,21.0,20.0,21.0
2019-11-19-21,37.0,20.0,18.0,18.0
2019-11-19-22,41.0,18.0,17.0,18.0
2019-11-19-23,46.0,18.0,19.0,17.0
2019-11-20-00,42.0,18.0,21.0,17.0
2019-11-20-01,39.0,19.0,21.0,15.0
2019-11-20-02,44.0,20.0,17.0,14.0
2019-11-20-03,48.0,20.0,16.0,15.0
2019-11-20-04,51.0,20.0,17.0,13.0
2019-11-20-05,49.0,21.0,16.0,14.0
2019-11-20-06,42.0,21.0,16.0,14.0
2019-11-20-07,42.0,21.0,15.0,13.0
2019-11-20-08,39.0,23.0,15.0,14.0
2019-11-20-09,44.0,26.0,15.0,16.0
2019-11-20-10,48.0,25.0,16.0,16.0
2019-11-20-11,54.0,22.0,17.0,17.0
2019-11-20-12,60.0,20.0,17.0,17.0
2019-11-20-13,65.0,21.0,20.0,17.0
2019-11-20-14,66.0,22.0,22.0,17.0
2019-11-20-15,73.0,21.0,24.0,15.0
2019-11-20-16,80.0,22.0,18.0,16.0
2019-11-20-17,81.0,24.0,18.0,17.0
2019-11-20-18,77.0,24.0,20.0,21.0
2019-11-20-19,83.0,28.0,21.0,22.0
2019-11-20-20,80.0,30.0,21.0,21.0
2019-11-20-21,81.0,29.0,20.0,21.0
2019-11-20-22,82.0,30.0,19.0,20.0
2019-11-20-23,81.0,26.0,18.0,17.0
2019-11-21-00,84.0,21.0,18.0,15.0
2019-11-21-01,82.0,15.0,18.0,17.0
2019-11-21-02,81.0,12.0,18.0,16.0
2019-11-21-03,77.0,10.0,17.0,15.0
2019-11-21-04,85.0,11.0,15.0,16.0
2019-11-21-05,78.0,10.0,14.0,15.0
2019-11-21-06,80.0,11.0,14.0,15.0
2019-11-21-07,69.0,11.0,13.0,13.0
2019-11-21-08,71.0,16.0,14.0,14.0
2019-11-21-09,71.0,17.0,14.0,13.0
2019-11-21-10,72.0,16.0,13.0,14.0
2019-11-21-11,82.0,12.0,12.0,14.0
2019-11-21-12,78.0,11.0,12.0,12.0
2019-11-21-13,91.0,12.0,12.0,14.0
2019-11-21-14,99.0,12.0,12.0,16.0
2019-11-21-15,97.0,13.0,14.0,16.0
2019-11-21-16,99.0,11.0,15.0,16.0
2019-11-21-17,105.0,12.0,17.0,19.0
2019-11-21-18,106.0,14.0,21.0,24.0
2019-11-21-19,110.0,15.0,21.0,24.0
2019-11-21-20,113.0,17.0,21.0,24.0
2019-11-21-21,115.0,16.0,20.0,26.0
2019-11-21-22,116.0,17.0,21.0,27.0
2019-11-21-23,119.0,18.0,20.0,28.0
2019-11-22-00,120.0,19.0,20.0,29.0
2019-11-22-01,117.0,18.0,19.0,32.0
2019-11-22-02,112.0,19.0,20.0,32.0
2019-11-22-03,107.0,19.0,18.0,37.0
2019-11-22-04,109.0,18.0,18.0,47.0
2019-11-22-05,110.0,18.0,19.0,51.0
2019-11-22-06,114.0,17.0,16.0,53.0
2019-11-22-07,117.0,17.0,16.0,47.0
2019-11-22-08,121.0,21.0,17.0,42.0
2019-11-22-09,123.0,29.0,17.0,38.0
2019-11-22-10,131.0,36.0,16.0,34.0
2019-11-22-11,137.0,40.0,17.0,26.0
2019-11-22-12,144.0,37.0,18.0,24.0
2019-11-22-13,151.0,34.0,21.0,22.0
2019-11-22-14,152.0,30.0,19.0,16.0
2019-11-22-15,158.0,24.0,19.0,16.0
2019-11-22-16,159.0,24.0,21.0,14.0
2019-11-22-17,159.0,24.0,29.0,13.0
2019-11-22-18,153.0,25.0,28.0,13.0
2019-11-22-19,158.0,26.0,32.0,14.0
2019-11-22-20,157.0,28.0,31.0,13.0
2019-11-22-21,160.0,28.0,31.0,12.0
2019-11-22-22,161.0,28.0,33.0,13.0
2019-11-22-23,161.0,25.0,35.0,11.0
2019-11-23-00,158.0,21.0,35.0,9.0
2019-11-23-01,158.0,21.0,31.0,12.0
2019-11-23-02,154.0,22.0,30.0,11.0
2019-11-23-03,155.0,18.0,34.0,10.0
2019-11-23-04,152.0,17.0,38.0,12.0
2019-11-23-05,149.0,17.0,35.0,8.0
2019-11-23-06,154.0,18.0,33.0,9.0
2019-11-23-07,149.0,17.0,31.0,10.0
2019-11-23-08,150.0,17.0,34.0,12.0
2019-11-23-09,153.0,16.0,34.0,13.0
2019-11-23-10,155.0,17.0,29.0,18.0
2019-11-23-11,155.0,17.0,25.0,20.0
2019-11-23-12,153.0,16.0,18.0,21.0
2019-11-23-13,145.0,17.0,15.0,20.0
2019-11-23-14,137.0,19.0,15.0,21.0
2019-11-23-15,128.0,23.0,14.0,19.0
2019-11-23-16,126.0,29.0,15.0,16.0
2019-11-23-17,128.0,27.0,20.0,13.0
2019-11-23-18,129.0,26.0,19.0,12.0
2019-11-23-19,133.0,27.0,16.0,12.0
2019-11-23-20,132.0,30.0,14.0,13.0
2019-11-23-21,126.0,30.0,13.0,15.0
2019-11-23-22,97.0,28.0,15.0,16.0
2019-11-23-23,42.0,27.0,18.0,15.0
2019-11-24-00,23.0,27.0,20.0,17.0
2019-11-24-01,18.0,27.0,25.0,20.0
2019-11-24-02,12.0,27.0,21.0,23.0
2019-11-24-03,13.0,26.0,21.0,25.0
2019-11-24-04,12.0,25.0,25.0,28.0
2019-11-24-05,9.0,26.0,24.0,32.0
2019-11-24-06,11.0,26.0,24.0,32.0
2019-11-24-07,7.0,28.0,24.0,29.0
2019-11-24-08,8.0,31.0,29.0,31.0
2019-11-24-09,8.0,36.0,30.0,37.0
2019-11-24-10,7.0,42.0,27.0,42.0
2019-11-24-11,7.0,47.0,24.0,33.0
2019-11-24-12,6.0,45.0,23.0,30.0
2019-11-24-13,5.0,55.0,19.0,36.0
2019-11-24-14,6.0,65.0,24.0,36.0
2019-11-24-15,6.0,67.0,22.0,28.0
2019-11-24-16,7.0,69.0,22.0,18.0
2019-11-24-17,6.0,80.0,27.0,18.0
2019-11-24-18,5.0,69.0,29.0,14.0
2019-11-24-19,5.0,21.0,35.0,12.0
2019-11-24-20,4.0,11.0,33.0,12.0
2019-11-24-21,6.0,7.0,28.0,14.0
2019-11-24-22,5.0,7.0,26.0,16.0
2019-11-24-23,5.0,7.0,25.0,15.0
2019-11-25-00,6.0,14.0,17.0,13.0
2019-11-25-01,7.0,15.0,14.0,12.0
2019-11-25-02,5.0,13.0,19.0,12.0
2019-11-25-03,6.0,15.0,26.0,12.0
2019-11-25-04,5.0,16.0,41.0,11.0
2019-11-25-05,6.0,17.0,51.0,9.0
2019-11-25-06,7.0,17.0,63.0,8.0
2019-11-25-07,7.0,16.0,60.0,10.0
2019-11-25-08,7.0,15.0,44.0,15.0
2019-11-25-09,8.0,14.0,26.0,19.0
2019-11-25-10,8.0,16.0,16.0,23.0
2019-11-25-11,11.0,15.0,8.0,22.0
2019-11-25-12,9.0,12.0,7.0,25.0
2019-11-25-13,-999.0,-999.0,-999.0,-999.0
2019-11-25-14,12.0,12.0,7.0,22.0
2019-11-25-15,15.0,12.0,7.0,19.0
2019-11-25-16,16.0,10.0,7.0,18.0
2019-11-25-17,17.0,10.0,8.0,17.0
2019-11-25-18,19.0,11.0,9.0,16.0
2019-11-25-19,23.0,12.0,9.0,15.0
2019-11-25-20,24.0,13.0,8.0,15.0
2019-11-25-21,30.0,11.0,10.0,14.0
2019-11-25-22,31.0,13.0,11.0,11.0
2019-11-25-23,31.0,13.0,10.0,11.0
2019-11-26-00,33.0,15.0,11.0,10.0
2019-11-26-01,35.0,15.0,11.0,12.0
2019-11-26-02,36.0,14.0,13.0,12.0
2019-11-26-03,34.0,14.0,13.0,13.0
2019-11-26-04,36.0,13.0,13.0,10.0
2019-11-26-05,32.0,13.0,13.0,11.0
2019-11-26-06,29.0,14.0,13.0,10.0
2019-11-26-07,28.0,15.0,15.0,11.0
2019-11-26-08,29.0,16.0,20.0,12.0
2019-11-26-09,32.0,19.0,18.0,11.0
2019-11-26-10,33.0,20.0,19.0,11.0
2019-11-26-11,34.0,22.0,18.0,11.0
2019-11-26-12,36.0,19.0,20.0,12.0
2019-11-26-13,39.0,17.0,20.0,10.0
2019-11-26-14,40.0,17.0,22.0,12.0
2019-11-26-15,41.0,17.0,20.0,15.0
2019-11-26-16,43.0,17.0,16.0,14.0
2019-11-26-17,42.0,18.0,16.0,15.0
2019-11-26-18,48.0,17.0,15.0,17.0
2019-11-26-19,49.0,17.0,16.0,19.0
2019-11-26-20,52.0,17.0,15.0,17.0
2019-11-26-21,52.0,17.0,15.0,15.0
2019-11-26-22,51.0,14.0,15.0,14.0
2019-11-26-23,41.0,14.0,16.0,12.0
2019-11-27-00,31.0,12.0,18.0,12.0
2019-11-27-01,16.0,13.0,20.0,11.0
2019-11-27-02,10.0,12.0,19.0,10.0
2019-11-27-03,6.0,11.0,17.0,11.0
2019-11-27-04,5.0,15.0,17.0,9.0
2019-11-27-05,4.0,15.0,18.0,9.0
2019-11-27-06,3.0,14.0,18.0,10.0
2019-11-27-07,5.0,13.0,16.0,10.0
2019-11-27-08,4.0,16.0,16.0,9.0
2019-11-27-09,6.0,16.0,17.0,10.0
2019-11-27-10,6.0,16.0,16.0,11.0
2019-11-27-11,4.0,15.0,15.0,12.0
2019-11-27-12,7.0,13.0,17.0,14.0
2019-11-27-13,6.0,17.0,19.0,14.0
2019-11-27-14,5.0,21.0,20.0,14.0
2019-11-27-15,4.0,20.0,23.0,14.0
2019-11-27-16,5.0,16.0,22.0,13.0
2019-11-27-17,4.0,14.0,22.0,16.0
2019-11-27-18,6.0,14.0,23.0,21.0
2019-11-27-19,8.0,15.0,24.0,24.0
2019-11-27-20,9.0,18.0,27.0,29.0
2019-11-27-21,13.0,23.0,22.0,29.0
2019-11-27-22,13.0,32.0,22.0,29.0
2019-11-27-23,14.0,39.0,22.0,24.0
2019-11-28-00,16.0,32.0,19.0,21.0
2019-11-28-01,18.0,23.0,17.0,22.0
2019-11-28-02,24.0,15.0,19.0,22.0
2019-11-28-03,25.0,13.0,19.0,22.0
2019-11-28-04,27.0,11.0,19.0,24.0
2019-11-28-05,29.0,10.0,20.0,22.0
2019-11-28-06,28.0,10.0,16.0,20.0
2019-11-28-07,27.0,9.0,15.0,22.0
2019-11-28-08,28.0,11.0,16.0,19.0
2019-11-28-09,28.0,13.0,7.0,15.0
2019-11-28-10,31.0,15.0,4.0,13.0
2019-11-28-11,36.0,18.0,4.0,10.0
2019-11-28-12,38.0,19.0,5.0,8.0
2019-11-28-13,39.0,20.0,5.0,10.0
2019-11-28-14,41.0,20.0,6.0,14.0
2019-11-28-15,47.0,20.0,7.0,14.0
2019-11-28-16,47.0,19.0,9.0,14.0
2019-11-28-17,48.0,17.0,12.0,14.0
2019-11-28-18,52.0,17.0,14.0,15.0
2019-11-28-19,57.0,17.0,13.0,15.0
2019-11-28-20,56.0,17.0,13.0,14.0
2019-11-28-21,57.0,16.0,12.0,16.0
2019-11-28-22,65.0,18.0,9.0,14.0
2019-11-28-23,56.0,19.0,9.0,15.0
2019-11-29-00,54.0,18.0,11.0,14.0
2019-11-29-01,54.0,17.0,12.0,12.0
2019-11-29-02,50.0,17.0,13.0,13.0
2019-11-29-03,46.0,16.0,12.0,13.0
2019-11-29-04,42.0,14.0,12.0,14.0
2019-11-29-05,41.0,16.0,12.0,13.0
2019-11-29-06,44.0,16.0,10.0,12.0
2019-11-29-07,41.0,15.0,10.0,14.0
2019-11-29-08,39.0,17.0,11.0,16.0
2019-11-29-09,40.0,17.0,10.0,14.0
